#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.98;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
119.66;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.84;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
239.74;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
299.62;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
359.99;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
420;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.88;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
539.98;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
599.6;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
659.78;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.93;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
780;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
839.99;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.88;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.58;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1019.8;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1079.66;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1139.99;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1199.93;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1259.99;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1319.89;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1379.78;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1439.63;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1499.96;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1559.98;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1619.73;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1679.94;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1739.84;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1799.84;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
