Instance;Setting;Controller;Tag;PP;TA;SA;IS;PS;RP;OB;RB;MM;Warmup;Duration;NTiers;NBots;NPods;NIStations;NOStations;BotsPerStation;BotsPerISTation;BotsPerOStation;IStationCapacityAvg;OStationCapacityAvg;SKUs;BundlesPlaced;OrdersPlaced;BundlesRejected;OrdersRejected;BundlesInBacklogRemaining;OrdersInBacklogRemaining;BundlesInBacklogAvg;OrdersInBacklogAvg;BundlesHandled;ItemsHandled;LinesHandled;OrdersHandled;UnitsHandled;Collisions;FailedReservations;PathPlanningTimeouts;PathPlanningTimeoutFractional;DistanceTraveled;DistanceTraveledPerBot;DistanceEstimated;DistanceRequestedOptimal;TimeMoving;TimeQueueing;TripDistance;TripTime;TripTimeWithoutQueueing;TripCount;LastMileTripOStationCount;LastMileTripOStationTimeAvg;LastMileTripIStationCount;LastMileTripIStationTimeAvg;OverallAssignedTasks;OverallPodsHandledAtIStations;OverallPodsHandledAtOStations;PodsHandledAtIStationsFractional;PodsHandledAtOStationsFractional;PodsHandledPerIStationPerHour;PodsHandledPerOStationPerHour;RepositioningMoves;PodsHandledPerIStationAvg;PodsHandledPerIStationVar;PodsHandledPerOStationAvg;PodsHandledPerOStationVar;InventoryLevelAvg;InventoryLevelLQ;InventoryLevelUQ;StorageLocationRanks;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank;BundleGenerationStops;OrderGenerationStops;MemoryUsedMax;RealTimeUsed;BundleThroughputRate;ItemThroughputRate;ItemThroughputRateUB;ItemThroughputRateScore;LineThroughputRate;OrderThroughputRate;OrderTurnoverTimeAvg;OrderTurnoverTimeMed;OrderTurnoverTimeLQ;OrderTurnoverTimeUQ;OrderThroughputTimeAvg;OrderThroughputTimeMed;OrderThroughputTimeLQ;OrderThroughputTimeUQ;BundleTurnoverTimeAvg;BundleTurnoverTimeMed;BundleTurnoverTimeLQ;BundleTurnoverTimeUQ;BundleThroughputTimeAvg;BundleThroughputTimeMed;BundleThroughputTimeLQ;BundleThroughputTimeUQ;OrderLatenessAvg;OrderLatenessMed;OrderLatenessLQ;OrderLatenessUQ;OrderOffsetAvg;OrderOffsetMed;OrderOffsetLQ;OrderOffsetUQ;LateOrdersCount;OnTimeOrdersCount;LateOrdersFractional;LateOrdersRate;OnTimeOrdersRate;ItemPileOneAvg;ItemPileOneMed;ItemPileOneLQ;ItemPileOneUQ;InjectedItemPileOneAvg;InjectedItemPileOneMed;InjectedItemPileOneLQ;InjectedItemPileOneUQ;OrderPileOneAvg;OrderPileOneMed;OrderPileOneLQ;OrderPileOneUQ;BundlePileOneAvg;BundlePileOneMed;BundlePileOneLQ;BundlePileOneUQ;InjectedBundlePileOneAvg;InjectedBundlePileOneMed;InjectedBundlePileOneLQ;InjectedBundlePileOneUQ;OSIdleTimeAvg;OSIdleTimeMed;OSIdleTimeLQ;OSIdleTimeUQ;ISIdleTimeAvg;ISIdleTimeMed;ISIdleTimeLQ;ISIdleTimeUQ;OSUpTimeAvg;OSUpTimeMed;OSUpTimeLQ;OSUpTimeUQ;ISUpTimeAvg;ISUpTimeMed;ISUpTimeLQ;ISUpTimeUQ;OSDownTimeAvg;OSDownTimeMed;OSDownTimeLQ;OSDownTimeUQ;ISDownTimeAvg;ISDownTimeMed;ISDownTimeLQ;ISDownTimeUQ;TaskCountNone;TaskTimeNone;TaskCountParkPod;TaskTimeParkPod;TaskCountRepositionPod;TaskTimeRepositionPod;TaskCountInsert;TaskTimeInsert;TaskCountExtract;TaskTimeExtract;TaskCountRest;TaskTimeRest;TaskTimeBusyAvg;TaskTimeBusyAvgFractional;StateCountPickup;StateTimePickup;StateCountSetdown;StateTimeSetdown;StateCountGet;StateTimeGet;StateCountPut;StateTimePut;StateCountRest;StateTimeRest;StateCountMove;StateTimeMove;StateCountEvade;StateTimeEvade;StateCountElevator;StateTimeElevator;TimingDecisionsOverall;TimingPathPlanningAvg;TimingPathPlanningOverall;TimingPathPlanningCount;TimingTaskAllocationAvg;TimingTaskAllocationOverall;TimingTaskAllocationCount;TimingItemStorageAvg;TimingItemStorageOverall;TimingItemStorageCount;TimingPodStorageAvg;TimingPodStorageOverall;TimingPodStorageCount;TimingRepositioningAvg;TimingRepositioningOverall;TimingRepositioningCount;TimingReplenishmentBatchingAvg;TimingReplenishmentBatchingOverall;TimingReplenishmentBatchingCount;TimingOrderBatchingAvg;TimingOrderBatchingOverall;TimingOrderBatchingCount;CustomLogPPString;CustomLogPP1;CustomLogPP2;CustomLogPP3;CustomLogPP4;CustomLogTAString;CustomLogTA1;CustomLogTA2;CustomLogTA3;CustomLogTA4;CustomLogPCString;CustomLogPC1;CustomLogPC2;CustomLogPC3;CustomLogPC4;CustomLogSAString;CustomLogSA1;CustomLogSA2;CustomLogSA3;CustomLogSA4;CustomLogISString;CustomLogIS1;CustomLogIS2;CustomLogIS3;CustomLogIS4;CustomLogPSString;CustomLogPS1;CustomLogPS2;CustomLogPS3;CustomLogPS4;CustomLogRPString;CustomLogRP1;CustomLogRP2;CustomLogRP3;CustomLogRP4;CustomLogOBString;CustomLogOB1;CustomLogOB2;CustomLogOB3;CustomLogOB4;CustomLogRBString;CustomLogRB1;CustomLogRB2;CustomLogRB3;CustomLogRB4;CustomLogMMString;CustomLogMM1;CustomLogMM2;CustomLogMM3;CustomLogMM4;TagSetting1;TagSetting2;TagSetting3;TagControl1;TagControl2;TagControl3
LargeScenario;LargeScenario;LargeScenario;n.a.;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;28800;1;20;203;1;5;3.3333333333333335;20;4;100;12;1000;2867;1907;0;0;200;0;192.8939708939709;44.95841995841996;2567;3347;3214;2107;5914;0;1331;0;0;133875.74329999814;6693.787164999907;124762;132240;6103.318322408712;9272.38740780796;25.051598671406836;59.55099109144559;24.848942409529567;5344;1247;32.765823772842964;436;31.17394858785341;40198;428;1242;0.2562874251497006;0.7437125748502994;53.5;31.05;0;428;0;428;655.4400000000002;0.3164940853188567;0.15845648604269294;0.4490968801313629;0;0;0;0;0;0;0;0;0;0;1;3;106.53515625;26.1822864;320.875;418.375;1800;0.23243055555555556;401.75;263.375;880.9973652383159;646.2861111111124;300.0444444444444;1244.9969408479155;263.24833883725256;98.85620490251313;41.03453823585869;206.81620490250862;2601.996312057226;2678.5683333332854;2635.5808297369604;2723.9475901949572;589.3460978959417;510.2923160136179;477.17204183223294;531.4220346394095;0;0;0;0;-9908.725652226676;-9919.133574855745;-10515.549208426388;-9343.208666401486;0;2107;0;0;263.375;2.6931034526551776;2.739622641509434;2.609318996415771;2.7432432432432434;1.4277214356878063;1.4641509433962263;1.3261648745519714;1.5;1.697730770424777;1.709433962264151;1.6635514018691588;1.7290076335877862;5.997663551401869;5.997663551401869;5.997663551401869;5.997663551401869;0;0;0;0;0.7707737849225402;0.7513665424047589;0.7507457331922568;0.7914384701347461;0.1209469894301866;0.1209469894301866;0.1209469894301866;0.1209469894301866;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;8.4;1671;39023.56387557272;0;0;436;215304.91627739693;1247;115430.13544201374;36844;190766.9502301648;18487.930779749175;0.641942040963513;1679;3756.946336099628;1671;3737.396310660763;429;25765.862663617685;1247;26010.579318035496;36843;186520.71301076427;5365;314742.46818597027;0;0;0;0;14.682649900000055;0.0003064988485385313;3.8064092000000205;12419;0.00019662664560424556;7.903997899999463;40198;4.6097900190891195E-06;0.0169040999999998;3667;0.0012657102333931785;2.1150018000000013;1671;0.0012657102333931785;2.1150018000000013;1671;1.5245587375803641E-05;0.05217040000000006;3422;0.00014299851206677606;0.7880648000000028;5511;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.082059533386967_11.918409761330118_42.44790828640389_PForI_-5.986238532110092_46.114202664517414_-1.4957633131225891;-3.082059533386967;11.918409761330118;42.44790828640389;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;0.7883456128600134_-21068.370352252135;NaN;0.7883456128600134;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
LargeScenario;LargeScenario;LargeScenario;n.a.;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;28800;1;20;203;1;5;3.3333333333333335;20;4;100;12;1000;2865;1940;0;0;200;0;192.87525987525987;47.32640332640332;2567;3355;3227;2140;5922;0;1241;0;0;134713.99999999846;6735.6999999999225;125756;132834;6128.64727106106;9263.69942647042;25.194314568916862;59.46307131030811;24.81298929620517;5347;1246;32.76598347047135;436;31.353270223514063;40828;428;1241;0.25644098262432596;0.7435590173756741;53.5;31.025;0;428;0;428;600.5600000000001;0.3181528769143125;0.17733990147783252;0.44991789819376027;0;0;0;0;0;0;0;0;0;0;1;3;155.73828125;25.1269911;320.875;419.375;1800;0.23298611111111112;403.375;267.5;893.2842099004455;690.455836929796;324.45147908390936;1232.547878762116;261.2303305208925;91.53509379141474;40.35407647171519;202.17259738787436;2553.006450036816;2671.946940848042;2635.223152943403;2705.8985640741976;536.4756554990513;503.3426410400207;469.2219408480232;530.4185209161387;0;0;0;0;-9919.867087804754;-9946.582563483986;-10505.859634393017;-9375.601565569366;0;2140;0;0;267.5;2.700149801783411;2.696629213483146;2.6785714285714284;2.7286245353159853;1.4501664100123333;1.4943820224719102;1.4419642857142858;1.5018587360594795;1.7252285076285314;1.7136150234741785;1.7078651685393258;1.7397769516728625;5.997663551401869;5.997663551401869;5.997663551401869;5.997663551401869;0;0;0;0;0.7702377523428854;0.7535204597417157;0.7484474920342391;0.7946286879199413;0.12189214823855529;0.12189214823855529;0.12189214823855529;0.12189214823855529;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;8.4;1672;38368.82323596267;0;0;437;214603.28930737183;1246;116112.6398344206;37473;194465.00164635136;18454.23761888775;0.6407721395447136;1680;3759.0105948889077;1672;3739.3494545709264;429;25762.65426982828;1246;26077.886431580766;37473;189732.9032244027;5368;314486.350048835;0;0;0;0;14.109764799999871;0.0002888397410118224;3.591144499999988;12433;0.00018603821642009357;7.59556829999958;40828;3.7691480784734933E-06;0.01402499999999987;3721;0.0012700078947368448;2.1234532000000046;1672;0.0012700078947368448;2.1234532000000046;1672;1.2723654970760214E-05;0.04351489999999993;3420;0.00013166247338538;0.7420497000000016;5636;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.0289389067524115_11.977759914255095_42.49517684887457_PForI_-5.983981693363845_46.622649460966066_-1.498087759493775;-3.0289389067524115;11.977759914255095;42.49517684887457;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;0.7849829351535836_-21256.598381601718;NaN;0.7849829351535836;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
LargeScenario;LargeScenario;LargeScenario;n.a.;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;28800;1;20;203;1;5;3.3333333333333335;20;4;100;12;1000;2865;1929;0;0;200;0;192.66943866943868;47.73804573804574;2568;3367;3239;2129;5935;0;1164;0;0;133733.96427777625;6686.6982138888125;124730;131846;6103.683747516748;9250.80795428243;24.802293078222597;58.852131108663436;24.53904522482653;5392;1259;32.426967657801384;435;31.05600650209328;40774;428;1254;0.2544589774078478;0.7455410225921522;53.5;31.35;0;428;0;428;516.16;0.31815287691431243;0.17569786535303777;0.4482758620689655;0;0;0;0;0;0;0;0;0;0;1;3;176.5390625;23.8164568;321;420.875;1800.0000000000002;0.2338194444444444;404.875;266.125;905.2279600817287;694.3101875828263;312.0938888889068;1260.4676983720638;260.6754795316725;92.27286437629846;41.35166666666714;198.35870849898484;2550.0546211475194;2667.5280807306717;2632.8071500097503;2700.1327777780607;539.0578405852217;503.04777777773415;476.424350653022;530.1601009843639;0;0;0;0;-9914.84656053897;-9907.699173686127;-10487.069219344456;-9378.483376884114;0;2129;0;0;266.125;2.6782031241186717;2.7027027027027026;2.6920289855072466;2.713235294117647;1.4352596735937115;1.4684684684684686;1.4456521739130435;1.4705882352941178;1.6942788410793181;1.6981981981981982;1.6838235294117647;1.710144927536232;6;6;6;6;0;0;0;0;0.7694469338831642;0.7472676296841039;0.7461416714709627;0.7946563484683432;0.12103265019656588;0.12103265019656588;0.12103265019656588;0.12103265019656588;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;8.4;1685;38604.53693223912;0;0;436;215129.08404826772;1259;114687.26679006679;37394;194246.0546596326;18421.044388528684;0.6396195968239127;1692;3786.3692856331127;1684;3764.963794533737;429;25775.554343176198;1259;26143.18801542354;37394;189333.56914088834;5413;313871.69785055134;0;0;0;0;13.317745299999784;0.0002589292839903462;3.2184910000000033;12430;0.0001790146392308706;7.299142899999517;40774;3.5862628447809413E-06;0.013261999999999921;3698;0.001194881424332344;2.0133751999999996;1685;0.001194881424332344;2.0133751999999996;1685;1.1763702837086865E-05;0.040220099999999995;3419;0.00013103068263045073;0.7332477000000023;5596;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.1177406523468574_11.659617254485969_41.6304030761071_PForI_-5.997706422018348_46.62110791931585_-1.4645787407051936;-3.1177406523468574;11.659617254485969;41.6304030761071;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;0.8027522935779816_-21104.825488799757;NaN;0.8027522935779816;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
LargeScenario;LargeScenario;LargeScenario;n.a.;ppFARP2tt;taBA120fft9wcwwm;saAA;isEt0.8;psNt;rpD;obPMy;rbSPdf;mmNC;0;28800;1;20;203;1;5;3.3333333333333335;20;4;100;12;1000;2863;1881;0;0;200;0;192.87525987525987;45.397089397089395;2568;3337;3191;2081;5905;0;1116;0;0;132425.52333333198;6621.276166666599;123837;131123;6027.7253009792685;9227.32098428113;25.023719450743005;59.51268985665853;24.63997260691881;5292;1227;32.80173499599325;436;31.11212652449235;40776;428;1222;0.2593939393939394;0.7406060606060606;53.5;30.55;0;428;0;428;794.24;0.3168794611440635;0.15599343185550082;0.44991789819376027;0;0;0;0;0;0;0;0;0;0;1;3;142.96484375;24.568913;321;417.125;1800.0000000000002;0.2317361111111111;398.875;260.125;884.8823005593022;658.3373160136309;313.5895454287547;1270.485728752522;260.38582689325403;97.67194804090104;49.8722222222234;206.53777777776122;2600.8788763560187;2672.289083664584;2628.8441558775485;2724.8729653605806;590.7237400774618;510.4624098046588;468.5103895513512;541.3439826803005;0;0;0;0;-9921.284309408236;-9908.006325895947;-10501.737335375139;-9385.75554799182;0;2081;0;0;260.125;2.7324507927828785;2.7598039215686274;2.71889400921659;2.7680608365019013;1.4501438251520835;1.433179723502304;1.4215686274509804;1.4752851711026616;1.7084763238488925;1.7142857142857142;1.709433962264151;1.726235741444867;6;6;6;6;0;0;0;0;0.7714787840648826;0.7558723687712665;0.7506727003125643;0.7979372807958486;0.12099141914171604;0.12099141914171604;0.12099141914171604;0.12099141914171604;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;8.4;1654;37729.507916686314;0;0;436;215232.62883219527;1227;113351.84532363198;37459;194086.45834798587;18315.699103625673;0.635961774431447;1662;3718.0747332946607;1654;3698.9544369670507;429;25776.579350653443;1227;26011.250238217868;37458;189619.44306746495;5313;311584.5385939015;0;0;0;0;13.85308519999954;0.00027827743315508077;3.3824622000000066;12155;0.00018675354620363864;7.615062599999569;40776;3.7138813282525553E-06;0.013644799999999888;3674;0.001249844316807738;2.0672424999999985;1654;0.001249844316807738;2.0672424999999985;1654;1.2336188249049981E-05;0.042202099999999985;3421;0.00013247684933984425;0.7324644999999989;5529;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;PForO_-3.1386623164763456_11.982621895957942_42.677066340402384_PForI_-5.990825688073395_46.50738011310214_-1.505642435414603;-3.1386623164763456;11.982621895957942;42.677066340402384;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;0.8110749185667753_-21015.118734847805;NaN;0.8110749185667753;NaN;NaN;;NaN;NaN;NaN;NaN;;NaN;NaN;NaN;NaN;;;;;;
