#TimeStamp;TripTime;Type
40;15;O
47;31;O
47;25;O
63;14;O
64;12;O
81;27;O
115;14;O
142;11;O
153;34;O
157;16;O
159;24;O
174;17;O
231;20;O
236;23;O
245;15;O
270;24;O
308;21;O
312;22;O
334;23;O
334;15;O
358;26;O
419;18;O
423;20;O
423;24;O
428;31;O
457;22;O
500;16;O
504;60;O
535;21;O
538;17;O
557;20;O
561;22;O
565;22;O
631;17;O
634;17;O
650;24;O
652;42;O
666;15;O
673;25;O
727;18;O
731;23;O
745;13;O
762;25;O
772;18;O
779;21;O
835;25;O
846;20;O
849;30;O
880;24;O
886;22;O
892;18;O
948;19;O
951;28;O
960;22;O
989;15;O
996;25;O
1001;24;O
1036;20;O
1040;13;O
1070;20;O
1075;14;O
1084;23;O
1099;12;O
1099;11;O
1121;28;O
1143;20;O
1143;19;O
1177;24;O
1180;26;O
1189;38;O
1217;19;O
1219;19;O
1239;7;O
1257;26;O
1287;14;O
1318;19;O
1333;15;O
1338;23;O
1370;31;O
1392;41;O
1421;26;O
1423;23;O
1442;17;O
1454;21;O
1464;14;O
1492;29;O
1518;26;O
1533;14;O
1562;16;O
1570;7;O
1592;21;O
1611;15;O
1626;19;O
1632;25;O
1655;15;O
1656;23;O
1661;22;O
1703;15;O
1708;16;O
1715;27;O
1734;25;O
1737;17;O
1757;31;O
1772;8;O
1798;23;O
