#TimeStamp;TripTime;Type
36;19;O
42;21;O
52;22;O
59;33;O
65;11;O
70;19;O
89;10;O
150;23;O
156;20;O
158;30;O
171;17;O
210;19;O
220;21;O
262;23;O
262;19;O
264;24;O
288;23;O
312;19;O
328;17;O
354;18;O
387;19;O
394;33;O
406;20;O
420;7;O
422;22;O
441;29;O
472;23;O
504;21;O
520;15;O
553;21;O
560;14;O
561;20;O
562;20;O
602;17;O
643;23;O
653;26;O
676;25;O
688;23;O
692;43;O
715;22;O
730;20;O
749;31;O
773;25;O
786;27;O
836;23;O
850;30;O
864;32;O
877;25;O
914;26;O
916;12;O
954;11;O
956;18;O
992;15;O
1012;21;O
1022;26;O
1044;25;O
1045;22;O
1054;24;O
1082;14;O
1126;24;O
1141;19;O
1149;16;O
1160;22;O
1165;16;O
1174;18;O
1242;27;O
1255;14;O
1271;18;O
1309;24;O
1329;32;O
1339;29;O
1340;23;O
1354;26;O
1370;23;O
1434;19;O
1441;22;O
1443;6;O
1463;14;O
1466;14;O
1494;18;O
1518;19;O
1542;7;O
1547;16;O
1550;19;O
1567;21;O
1589;33;O
1605;17;O
1616;29;O
1624;20;O
1642;18;O
1648;26;O
1650;6;O
1673;20;O
1723;22;O
1726;36;O
1744;15;O
1746;20;O
1758;60;O
1789;14;O
1794;15;O
