Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;260;195;31;34.312682817073586;476.47238258230516;4.04444444444448;74.67944444444538;8.387096774193548;803.6602166379165;1800
OutputStation1;35.50;9.50;261;202;34;31.39011416752844;249.70013802106047;4.232222222222163;66.76898268030186;7.676470588235294;800.7937663257823;1800
OutputStation2;0.50;6.50;251;193;33;30.973120380409934;370.8093317627741;4.04444444444448;67.73277777777889;7.606060606060606;836.1422438010007;1800
