#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.65;0.42;100;0;0;0;0;0;0;0;0;0
1199.99;0.28;100;0;0;0;0;0;0;0;0;0
1800;0.15;100;0;0;0;0;0;0;0;0;0
