#TimeStamp;DistanceTraveled
59.72;186.07
119.88;47.93
179.84;80.03
239.73;107.97
299.63;126.49
359.9;120.26
419.77;116.24
479.87;96.79
539.81;129.42
599.7;120.89
659.72;141.57
719.99;147.42
779.7;131.16
840;121.74
899.63;88.93
959.75;196.49
1019.74;182.47
1079.91;91.18
1139.75;105.01
1199.75;177.64
1260;163.13
1319.67;168.35
1379.97;221.82
1439.95;91.01
1499.86;165.22
1559.89;225.06
1619.89;201.5
1679.82;189.01
1739.99;205.34
1799.93;169.64
