#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
12;35.50;3.50;False;False;True;False;144;19.50;1.50;True;False;False;False;2;18.88310245126206;0.29268425482931154;18.500555555555593;19.26564934696853
12;35.50;3.50;False;False;True;False;146;21.50;1.50;True;False;False;False;1;19.13055555555559;0;19.13055555555559;19.13055555555559
12;35.50;3.50;False;False;True;False;149;24.50;1.50;True;False;False;False;1;16.01425686161872;0;16.01425686161872;16.01425686161872
12;35.50;3.50;False;False;True;False;153;14.50;2.50;True;False;False;False;1;19.293888888889114;0;19.293888888889114;19.293888888889114
12;35.50;3.50;False;False;True;False;155;16.50;2.50;True;False;False;False;1;19.215555555555397;0;19.215555555555397;19.215555555555397
12;35.50;3.50;False;False;True;False;157;18.50;2.50;True;False;False;False;1;17.191111111111127;0;17.191111111111127;17.191111111111127
12;35.50;3.50;False;False;True;False;158;19.50;2.50;True;False;False;False;2;18.11138888888894;0.021012499999961777;18.008888888889032;18.213888888888846
12;35.50;3.50;False;False;True;False;160;21.50;2.50;True;False;False;False;2;15.005046895706556;0.5571977718770836;14.477222222222508;15.532871569190604
12;35.50;3.50;False;False;True;False;161;22.50;2.50;True;False;False;False;1;14.172222222222217;0;14.172222222222217;14.172222222222217
12;35.50;3.50;False;False;True;False;162;23.50;2.50;True;False;False;False;1;18.178333333333512;0;18.178333333333512;18.178333333333512
12;35.50;3.50;False;False;True;False;163;24.50;2.50;True;False;False;False;5;12.986333333333464;0.567449830544028;12.33500000000015;14.237777777778092
12;35.50;3.50;False;False;True;False;181;14.50;4.50;True;False;False;False;1;21.60055555555573;0;21.60055555555573;21.60055555555573
12;35.50;3.50;False;False;True;False;183;16.50;4.50;True;False;False;False;2;17.731623367421435;0.5515379279701075;17.206486276763144;18.256760458079725
12;35.50;3.50;False;False;True;False;184;17.50;4.50;True;False;False;False;1;18.26555555555592;0;18.26555555555592;18.26555555555592
12;35.50;3.50;False;False;True;False;185;18.50;4.50;True;False;False;False;2;16.77485931288092;1.4407470200140986;15.926111111111368;17.623607514650473
12;35.50;3.50;False;False;True;False;189;22.50;4.50;True;False;False;False;4;13.722615441035686;0.30170737053637325;13.386666666666997;14.543795097475936
12;35.50;3.50;False;False;True;False;190;23.50;4.50;True;False;False;False;1;14.715000000000146;0;14.715000000000146;14.715000000000146
12;35.50;3.50;False;False;True;False;191;24.50;4.50;True;False;False;False;2;15.19388888888895;0.023232098765410263;15.086111111111222;15.301666666666677
12;35.50;3.50;False;False;True;False;233;24.50;7.50;True;False;False;False;1;17.256204902524132;0;17.256204902524132;17.256204902524132
28;35.50;9.50;False;False;True;False;200;19.50;5.50;True;False;False;False;1;21.444538235857635;0;21.444538235857635;21.444538235857635
28;35.50;9.50;False;False;True;False;202;21.50;5.50;True;False;False;False;1;23.868333333333112;0;23.868333333333112;23.868333333333112
28;35.50;9.50;False;False;True;False;228;19.50;7.50;True;False;False;False;1;18.880555555555702;0;18.880555555555702;18.880555555555702
28;35.50;9.50;False;False;True;False;230;21.50;7.50;True;False;False;False;1;19.851666666666915;0;19.851666666666915;19.851666666666915
28;35.50;9.50;False;False;True;False;233;24.50;7.50;True;False;False;False;2;10.777380891649159;46.48316488996606;5.956428449964733;15.598333333333585
28;35.50;9.50;False;False;True;False;239;16.50;8.50;True;False;False;False;1;17.96915587728131;0;17.96915587728131;17.96915587728131
28;35.50;9.50;False;False;True;False;240;17.50;8.50;True;False;False;False;2;17.38393578459545;0.27716859232679675;17.01166666666677;17.756204902524132
28;35.50;9.50;False;False;True;False;241;18.50;8.50;True;False;False;False;1;17.071298693936683;0;17.071298693936683;17.071298693936683
28;35.50;9.50;False;False;True;False;244;21.50;8.50;True;False;False;False;1;14.008427124746134;0;14.008427124746134;14.008427124746134
28;35.50;9.50;False;False;True;False;246;23.50;8.50;True;False;False;False;1;12.961111111111052;0;12.961111111111052;12.961111111111052
28;35.50;9.50;False;False;True;False;247;24.50;8.50;True;False;False;False;3;12.32543050033818;0.164873959160378;11.951291501014794;12.757222222222026
28;35.50;9.50;False;False;True;False;267;16.50;10.50;True;False;False;False;3;17.839920594432517;0.3944277159196429;17.25666666666666;18.504761783297454
28;35.50;9.50;False;False;True;False;268;17.50;10.50;True;False;False;False;3;16.99142135151381;0.09777537109015368;16.63555555555581;17.2222222222224
28;35.50;9.50;False;False;True;False;269;18.50;10.50;True;False;False;False;1;16.13388888888892;0;16.13388888888892;16.13388888888892
28;35.50;9.50;False;False;True;False;270;19.50;10.50;True;False;False;False;1;15.32166666666717;0;15.32166666666717;15.32166666666717
28;35.50;9.50;False;False;True;False;272;21.50;10.50;True;False;False;False;2;14.21083333333334;0.17701249999991478;13.913333333333412;14.508333333333269
