#TimeStamp;TripTime;Type
34;17;O
37;10;O
42;22;O
64;26;O
65;20;O
73;26;O
130;15;O
161;17;O
171;18;O
219;21;O
228;17;O
231;21;O
251;18;O
263;21;O
304;24;O
360;28;O
364;23;O
387;30;O
394;20;O
408;24;O
416;23;O
480;26;O
486;13;O
529;26;O
539;20;O
546;21;O
575;25;O
592;19;O
603;25;O
620;14;O
652;30;O
665;21;O
675;23;O
729;23;O
753;14;O
756;23;O
765;56;O
782;22;O
786;18;O
832;24;O
839;23;O
849;18;O
891;19;O
904;20;O
914;30;O
920;17;O
959;27;O
992;28;O
998;28;O
1007;13;O
1023;20;O
1028;34;O
1057;21;O
1071;18;O
1130;12;O
1140;14;O
1168;16;O
1173;13;O
1182;33;O
1191;24;O
1239;21;O
1256;13;O
1274;22;O
1303;21;O
1316;22;O
1322;23;O
1340;14;O
1344;18;O
1350;16;O
1395;17;O
1414;23;O
1415;21;O
1444;28;O
1445;24;O
1488;30;O
1502;31;O
1507;14;O
1523;27;O
1536;27;O
1540;25;O
1583;21;O
1585;14;O
1604;18;O
1615;27;O
1620;19;O
1652;22;O
1672;21;O
1684;12;O
1694;25;O
1704;28;O
1730;23;O
1750;23;O
1757;25;O
1768;22;O
1781;21;O
1784;21;O
