Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;31.50;3.50;174;138;24;75.41539351851877;1571.405311047619;22.338239541921666;208.1086147075717;7.25;97.07512256310542;1800
OutputStation1;31.50;9.50;171;132;28;62.534308391468905;2210.8620523364957;10.091111111111104;177.16611111111172;6.107142857142857;125.9702310237856;1800
OutputStation2;0.50;6.50;172;137;24;74.58898538945726;1944.4824830395464;12.34953823585829;176.17917026312745;7.166666666666667;112.32600293383015;1800
