#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
41.88;0;41.88;41.88;-8977.34
50.21;0;50.21;7.97;-10006.15
54.69;0;54.69;12.44;-9272.46
58.81;0;58.81;8.35;-10115.51
63.23;0;63.23;8.44;-10475.24
63.28;1;63.28;63.28;-9349
66.15;2;66.15;66.15;-9745.12
67.41;0;67.41;8.55;-10655.94
67.69;1;67.69;67.69;-9564.6
70.32;2;70.32;70.32;-9755.88
71.36;0;71.36;8.09;-10783.38
72.11;1;72.11;13.26;-10356.54
74.74;2;74.74;15.88;-11631.27
75.36;0;75.36;7.88;-12354.34
76.28;1;17.43;12.8;-10560.26
80.49;1;21.63;12.59;-10771.32
82.57;0;82.57;82.57;-9261.24
84.61;1;14.08;12.33;-8714.74
86.56;0;86.56;86.56;-9303.28
92.92;1;92.92;16.23;-11229.44
96.98;1;96.98;16.12;-11867.81
98.11;2;98.11;98.11;-9588.13
98.72;0;98.72;17.87;-10550.43
101.2;1;8.23;8.19;-10481.99
103;0;103;20.14;-10920.73
120.75;1;120.75;120.75;-9513.28
136.88;1;136.88;15.89;-9888.05
140.88;1;140.88;19.88;-10032.37
145;1;145;7.94;-11475.94
145.63;0;145.63;145.63;-8754.22
151.41;2;151.41;52.95;-8681.22
161.99;0;161.99;16.84;-10194.1
165.97;0;165.97;20.05;-10882.44
172.98;1;172.98;172.98;-9285.8
175.39;2;175.39;104.86;-9767.97
177.32;1;177.32;177.32;-9484.82
185.56;1;185.56;40.41;-10380.01
187.45;0;187.45;88.47;-9594.28
189.62;1;52.56;16.6;-9749.22
191.67;0;191.67;88.63;-9660.71
193.81;1;92.37;20.78;-11823.75
197.9;1;94.86;20.48;-11909.74
203.79;0;203.79;18.06;-10226.66
211.94;0;144.04;24.42;-10534.51
212.83;1;212.83;212.83;-9191.24
216.06;0;28.54;24.26;-9871.71
216.96;1;216.96;27.16;-10428.03
220.47;0;220.47;16.62;-11199.17
221.04;1;221.04;27.19;-10152.84
224.88;0;58.51;12.9;-11938.69
227.31;2;227.31;227.31;-9488.77
228.98;0;228.98;12.86;-12187.23
239.82;2;239.82;14.86;-9951.38
243.6;2;243.6;15.98;-10122.65
248.32;2;20.69;8.46;-9861.17
252.36;2;153.38;8.36;-10459.67
252.56;0;252.56;86.18;-10480.2
256.41;2;256.41;8.01;-10560.26
260.84;0;260.84;260.84;-9078.48
263.49;2;263.49;263.49;-9567.03
267.49;2;38.27;10.88;-9058.2
271.74;2;58.65;10.72;-10428.12
275.82;2;124.24;12.16;-11663.93
277.28;0;277.28;28.89;-10114.24
278.83;1;278.83;278.83;-9384.15
281.59;0;281.59;28.98;-11356.39
283.29;1;283.29;7.22;-9560.23
287.46;1;166.46;8.22;-10210.45
287.78;2;11.71;11.67;-10259.37
292.09;1;292.09;8.72;-10261.34
296.09;1;296.09;8.3;-10447.72
298.84;0;298.84;69.62;-10027.22
300.09;1;300.09;7.96;-11052.96
304.39;1;304.39;8.22;-11229.63
308.61;1;308.61;8.39;-11473.53
316.29;1;316.29;118.02;-10193.67
327.74;2;327.74;55.96;-9694.47
329.06;1;329.06;12.41;-10125.77
332.2;2;332.2;56.13;-11281.92
333.38;1;333.38;16.73;-9994.89
336.41;2;336.41;19.76;-10948.55
337.27;1;337.27;8.16;-10334.01
340.75;2;340.75;12.88;-11703.09
341.8;1;65.68;8.27;-12427.3
344.87;2;344.87;12.58;-11842.62
347.05;0;169.63;69.6;-11834.21
349.26;2;53.09;12.77;-12049.3
357.09;2;357.09;16.29;-12210.32
367.52;2;367.52;367.52;-9437.56
368.72;1;368.72;59.75;-11115.95
379.63;2;100.39;12.01;-10539.03
390.64;0;390.64;390.64;-8827.97
394.8;0;221.77;95.91;-9705.35
403.18;0;360.93;12.43;-12052.11
415.15;2;74.35;65.82;-8627.85
421.71;1;421.71;421.71;-9246.56
429.89;1;429.89;8.14;-10518.5
430.59;0;430.59;430.59;-8663.26
434.46;1;313.46;12.71;-10315.84
434.63;0;367.15;152.77;-8714.83
438.42;1;438.42;8.25;-11238.55
439.05;0;439.05;35.64;-9887.77
442.88;1;296.96;8.29;-11478.89
443.51;0;443.51;13.34;-10015.06
448.11;0;448.11;17.36;-11115.8
449.41;2;449.41;92.03;-9641.13
460.04;1;460.04;460.04;-9225.39
464.26;1;192.48;21.21;-9593.86
465.55;2;133.25;17.38;-9262.01
468.17;1;468.17;7.98;-10857.28
470.05;2;470.05;20.57;-9534.98
473.43;0;275.16;126.1;-10483.95
478.38;2;478.38;12.48;-9750.55
482.56;2;482.56;12.43;-9844.53
487.19;2;487.19;8.76;-10161.5
489.73;0;147.73;19.6;-10713.17
491.31;2;491.31;8.47;-10935.83
493.73;0;493.73;20.1;-10877.53
498.07;0;498.07;8.09;-11834.55
504.9;2;504.9;504.9;-9314.05
506.59;1;506.59;16.54;-9998.9
518.71;0;218.49;74.96;-9646.63
522.83;0;522.83;522.83;-8778.63
531.51;0;531.51;33.04;-9665.71
535.67;0;319.56;16.92;-10913.14
540.09;0;50.11;21.34;-10028.73
557.8;1;557.8;336.62;-11221.08
570.17;2;349;65.03;-8633.9
574.18;2;574.18;574.18;-9264.04
577.43;0;577.43;352.48;-11562.05
577.93;2;107.8;7.71;-9928.84
582.55;2;122.36;12.33;-10443.45
589.83;1;377.85;121.27;-9542.61
598.09;2;598.09;446.51;-8370.41
601.89;1;309.76;44.05;-9709
606.14;1;74.53;28.38;-11031.71
606.59;0;606.59;606.59;-8640.42
610.5;1;195.02;20.62;-11157.59
614.6;1;614.6;12.44;-11506.12
623.09;0;45.33;20.93;-9094.96
627.26;0;37.38;20.47;-9888.28
630.52;1;630.52;165.99;-9497.2
631.43;0;631.43;8.18;-10219.65
634.93;1;634.93;24.39;-9807.67
635.56;0;65.34;8.18;-10424.23
639.23;1;639.23;24.26;-9891.36
640;0;171.43;8.2;-11549.35
643.26;1;643.26;20.02;-9952.76
644.3;0;12.5;8.46;-8294.03
