#TimeStamp;TripTime;Type
31;10;O
48;23;O
53;30;O
54;22;O
74;23;O
75;25;O
135;20;O
142;16;O
162;17;O
164;21;O
178;26;O
200;19;O
218;26;O
242;27;O
243;25;O
268;18;O
288;17;O
305;33;O
309;13;O
338;17;O
357;26;O
359;23;O
380;25;O
404;13;O
412;26;O
420;20;O
440;22;O
451;27;O
463;14;O
484;11;O
494;24;O
509;22;O
543;25;O
560;26;O
567;16;O
571;25;O
576;22;O
596;13;O
612;22;O
638;14;O
647;20;O
664;17;O
668;16;O
700;15;O
720;23;O
722;28;O
728;18;O
731;21;O
755;15;O
768;16;O
810;25;O
812;20;O
832;28;O
841;16;O
867;21;O
878;31;O
924;26;O
938;22;O
948;34;O
955;30;O
975;20;O
1002;14;O
1004;23;O
1054;15;O
1056;21;O
1071;21;O
1079;23;O
1085;18;O
1116;22;O
1129;22;O
1146;19;O
1165;17;O
1168;22;O
1186;22;O
1201;19;O
1216;13;O
1262;21;O
1263;28;O
1273;27;O
1282;13;O
1302;15;O
1309;30;O
1347;17;O
1360;19;O
1390;21;O
1406;13;O
1417;15;O
1423;30;O
1429;16;O
1438;12;O
1457;18;O
1486;14;O
1493;21;O
1531;26;O
1547;8;O
1549;14;O
1569;26;O
1570;14;O
1581;21;O
1622;14;O
1628;28;O
1640;13;O
1641;23;O
1647;18;O
1678;7;O
1705;14;O
1712;26;O
1713;17;O
1734;15;O
1747;19;O
1779;20;O
1785;18;O
1793;8;O
