#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.88;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.72;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
180;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
239.99;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
299.58;0;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
359.73;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.94;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
479.89;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
539.66;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
599.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.92;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
719.99;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
779.73;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
839.59;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
899.98;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.7;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1019.62;2;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1079.8;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1139.86;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1199.6;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1259.73;0;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/2,Rest/0
1319.98;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1379.63;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1439.92;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1499.76;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/3,Rest/0
1559.59;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1619.89;0;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/2,Rest/0
1679.89;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1739.59;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1799.92;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
