#TimeStamp;DistanceTraveled
59.91;201.88
119.63;74.57
179.71;162.01
239.88;110.54
299.99;146.51
359.63;195.81
419.94;96.37
479.98;117.06
539.71;147.26
599.6;172.06
659.94;155.74
719.68;162.68
779.62;161.24
840;157.19
899.96;186.33
959.94;141.29
1019.97;93.46
1079.85;171.77
1139.76;167.23
1199.99;205.05
1259.6;140.99
1319.69;199.84
1379.84;105.13
1439.91;149.13
1499.77;196.96
1559.94;194.76
1619.9;187.33
1679.59;150.51
1739.94;198
1799.96;226.38
