#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;101.02;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.91;100.75;0.14;PP/0,TA/0.09,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.63;100.29;0.23;PP/0,TA/0.16,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
179.71;100.11;0.27;PP/0.01,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
239.88;100.11;0.29;PP/0.01,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
299.99;100.11;0.32;PP/0.01,TA/0.19,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
359.63;100.11;0.35;PP/0.01,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
419.94;100.11;0.38;PP/0.01,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
479.98;100.03;0.41;PP/0.01,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
539.71;99.61;0.44;PP/0.02,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
599.6;99.45;0.47;PP/0.02,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
659.94;99.38;0.51;PP/0.02,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
719.68;99.21;0.53;PP/0.02,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
779.62;99.1;0.56;PP/0.03,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
840;99.09;0.59;PP/0.03,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
899.96;99.09;0.61;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
959.94;98.8;0.64;PP/0.03,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1019.97;98.66;0.66;PP/0.04,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1079.85;98.65;0.69;PP/0.04,TA/0.3,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1139.76;98.65;0.71;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1199.99;98.65;0.74;PP/0.04,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1259.6;98.65;0.76;PP/0.04,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1319.69;98.65;0.79;PP/0.05,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1379.84;98.41;0.81;PP/0.05,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1439.91;98.16;0.84;PP/0.05,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1499.77;98;0.86;PP/0.05,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1559.94;97.93;0.88;PP/0.06,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1619.9;97.89;0.91;PP/0.06,TA/0.36,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1679.59;97.89;0.93;PP/0.06,TA/0.36,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1739.94;97.89;0.96;PP/0.06,TA/0.37,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1799.96;97.89;0.98;PP/0.07,TA/0.38,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
