#TimeStamp;TripTime;Type
47;30;O
52;24;O
59;25;O
60;12;O
64;9;O
71;26;O
128;17;O
171;15;O
186;19;O
217;19;O
258;15;O
267;33;O
271;27;O
283;19;O
295;21;O
330;19;O
381;17;O
397;16;O
413;21;O
450;19;O
467;31;O
492;22;O
500;18;O
532;19;O
545;13;O
582;29;O
587;18;O
621;23;O
628;16;O
634;24;O
664;16;O
706;22;O
708;13;O
709;26;O
753;16;O
770;26;O
787;22;O
817;21;O
859;21;O
899;17;O
899;23;O
911;16;O
936;22;O
940;21;O
961;37;O
1015;19;O
1048;23;O
1058;23;O
1067;20;O
1088;14;O
1119;15;O
1141;32;O
1163;17;O
1168;24;O
1177;24;O
1184;31;O
1238;17;O
1263;29;O
1303;22;O
1313;33;O
1313;21;O
1320;34;O
1375;21;O
1381;22;O
1391;22;O
1396;20;O
1435;25;O
1476;27;O
1480;23;O
1490;22;O
1498;28;O
1501;35;O
1531;25;O
1560;24;O
1574;22;O
1579;26;O
1591;13;O
1592;22;O
1667;22;O
1671;27;O
1672;30;O
1684;25;O
1690;17;O
1718;24;O
1741;12;O
1752;18;O
1752;28;O
1774;21;O
1791;21;O
