#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;93.11;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.97;99.53;0.21;PP/0.01,TA/0.16,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
119.77;98.43;0.26;PP/0.01,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.01,RP/0
179.73;98.02;0.29;PP/0.01,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
239.93;97.87;0.33;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
299.91;97.87;0.36;PP/0.02,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
359.59;97.87;0.4;PP/0.02,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
419.91;97.87;0.44;PP/0.02,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
479.74;97.38;0.47;PP/0.02,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.02,RP/0
539.69;97.24;0.49;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
599.94;97.24;0.52;PP/0.03,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
659.63;97.24;0.55;PP/0.03,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
719.7;97.24;0.58;PP/0.03,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.03,RP/0
779.77;97.08;0.61;PP/0.03,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
839.97;96.63;0.64;PP/0.04,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
899.98;96.46;0.67;PP/0.04,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
959.83;96.29;0.69;PP/0.04,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.04,RP/0
1019.85;96.14;0.72;PP/0.04,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
1079.83;96.14;0.74;PP/0.05,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.04,RP/0
1139.67;96.14;0.76;PP/0.05,TA/0.36,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1199.95;95.93;0.79;PP/0.05,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1259.69;95.86;0.81;PP/0.05,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.05,RP/0
1319.88;95.81;0.83;PP/0.06,TA/0.38,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1379.9;95.79;0.85;PP/0.06,TA/0.38,IS/0,PS/0.16,RB/0,OB/0.05,RP/0
1439.95;95.79;0.88;PP/0.06,TA/0.39,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1499.61;95.79;0.91;PP/0.06,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.06,RP/0
1559.98;95.5;0.93;PP/0.07,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1619.9;95.41;0.95;PP/0.07,TA/0.4,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1679.92;95.35;0.97;PP/0.07,TA/0.41,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1739.74;95.34;1;PP/0.08,TA/0.41,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
1799.71;95.49;1.03;PP/0.09,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.06,RP/0
