#TimeStamp;DistanceTraveled
59.66;228.96
119.59;119.81
179.93;153.55
239.72;144.25
299.77;120.33
359.81;134.62
419.96;160.4
479.98;151.68
539.94;194.45
599.95;111.4
659.72;210.75
719.87;170.38
779.62;182.28
839.93;224.66
899.81;143.8
959.87;155.34
1019.95;175.22
1079.95;192.73
1140;160.58
1199.81;168.32
1259.78;122.12
1319.63;188.11
1379.81;182.28
1439.6;159.74
1499.96;134.96
1559.94;174.62
1619.92;169.31
1679.96;180.87
1739.97;224.03
1799.94;218.91
