#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;102.82;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.66;102.82;0.09;PP/0,TA/0.04,IS/0,PS/0,RB/0,OB/0,RP/0
119.59;102.82;0.2;PP/0.01,TA/0.14,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.93;102.82;0.24;PP/0.01,TA/0.15,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
239.72;102.82;0.28;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.77;102.82;0.31;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
359.81;102.82;0.35;PP/0.01,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
419.96;102.82;0.38;PP/0.01,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
479.98;102.82;0.41;PP/0.02,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.94;102.82;0.44;PP/0.02,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.02,RP/0
599.95;102.82;0.47;PP/0.02,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.72;102.82;0.5;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.87;102.82;0.53;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
779.62;102.82;0.55;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
839.93;102.82;0.58;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
899.81;102.82;0.6;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.87;102.7;0.64;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.95;102.66;0.66;PP/0.04,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1079.95;102.63;0.69;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
1140;102.63;0.72;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1199.81;102.42;0.74;PP/0.04,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.78;102.2;0.77;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1319.63;102.11;0.79;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.05,RP/0
1379.81;102.11;0.82;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1439.6;102.11;0.84;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1499.96;102.11;0.87;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.94;102.11;0.89;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.92;101.86;0.91;PP/0.07,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1679.96;101.55;0.94;PP/0.07,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1739.97;101.28;0.96;PP/0.08,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1799.94;101.23;0.98;PP/0.08,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
