#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.25
59.99;200;200;0;52.03;0;59.99;0;0.26
119.66;200;200;0;97.15;0;112.2;0;0.22
179.9;200;200;0;127.44;0;170.36;0;0.19
239.97;200;200;0;162.59;0;220.96;0;0.19
299.92;200;200;0;188.67;0;283.04;0;0.21
359.89;200;200;0;193.26;0;318.15;0;0.27
419.68;200;200;0;198.99;0;334.73;0;0.31
479.97;200;200;0;241.54;0;411.02;0;0.36
539.94;200;200;0;245.96;0;402.33;0;0.41
599.68;200;200;0;274.54;0;511.96;0;0.35
659.96;200;200;0;311.15;0;504.62;0;0.42
719.92;200;200;0;304.13;0;512.32;0;0.43
779.96;200;200;0;328.95;0;541.02;0;0.47
839.95;200;200;0;342.78;0;637.54;0;0.43
899.83;200;200;0;329.79;0;619.05;0;0.47
959.6;200;200;0;330.43;0;710.09;0;0.5
1019.61;200;200;0;368.47;0;825.43;0;0.43
1080;200;199;0;367.32;0;765.23;0;0.52
1139.73;200;188;0;369.99;0;863.24;0;0.5
1199.9;200;188;0;413.84;0;977.06;0;0.46
1259.89;200;181;0;444.89;0;1054.06;0;0.46
1319.8;200;174;0;461.75;0;1057.51;0;0.5
1379.89;200;163;0;456.86;0;1175.09;0;0.55
1439.9;200;159;0;501.47;0;1261.82;0;0.52
1499.9;200;151;0;518.42;0;1300.7;0;0.51
1559.69;200;134;0;526.28;0;1330.19;0;0.49
1619.77;200;120;0;491.57;0;1336.79;0;0.45
1679.86;200;110;0;493.36;0;1551.77;0;0.39
1739.99;200;105;0;516.79;0;1586.33;0;0.41
1799.87;200;98;0;491.32;0;1634.6;0;0.36
