#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/5,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.66;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/1
119.59;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/1
179.61;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/0
239.65;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/0
299.71;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/0
359.93;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/0
419.98;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/1
479.69;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/4,Rest/1
539.71;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/3,Rest/2
599.92;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/5,Rest/0
