# SectorTime BundlePileon
0 0
0.01657222222222222 0
0.03321944444444445 0
0.04989166666666667 0
0.06656944444444444 0
0.08325277777777777 0
0.09998055555555556 0
0.1166611111111111 0
0.1332472222222222 0
0.14991944444444444 0
0.16664444444444446 0
