# W2 W3 ItemPileOneAvg DistanceTraveledPerBot DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg OrdersHandled 
0.052 0.052 6.839678949397409
0.052 0.29874999999999996 7.1227189756601526
0.052 0.5455 6.909824651218807
0.052 0.7922499999999999 6.84956462382933
0.052 1.039 6.967410750774969
1 1 7.620925121025927
10 0.052 7.223520746682512
10 0.29874999999999996 7.272886149205528
10 0.5455 7.216242267312594
10 0.7922499999999999 7.651832280888753
10 1.039 7.432342848551933
2.539 0.052 7.196347389762357
2.539 0.29874999999999996 6.9970370114671585
2.539 0.5455 6.94898943303533
2.539 0.7922499999999999 7.525626538494186
2.539 1.039 7.486980528607664
5.026 0.052 7.1151130366023745
5.026 0.29874999999999996 7.086154613360496
5.026 0.5455 7.13800935047065
5.026 0.7922499999999999 7.286485549679642
5.026 1.039 7.818077011326659
7.513 0.052 7.314331314352069
7.513 0.29874999999999996 7.319971087775286
7.513 0.5455 6.800943931619054
7.513 0.7922499999999999 7.568419578853047
7.513 1.039 7.731605417472885
