# W2 W3 ItemPileOneAvg DistanceTraveledPerBot DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg OrdersHandled 
0.052 0.052 8.002083333333333 834.0467920871537 5004.280752522922 287 95.76374647346627 464.11816474728215 5.218055555555555 479 
0.052 0.052 8.201867816091953 833.2978358853835 4999.787015312301 292 98.38224079599942 464.5909574369186 5.424928160919539 503 
0.052 0.052 7.19426406926407 838.3333333333321 5029.999999999993 304 101.84625378175953 484.51499647337914 4.664411976911977 465 
0.052 0.052 7.755654761904762 836.2280345107589 5017.368207064554 303 96.12259861233134 463.7173643400541 4.895535714285714 483 
0.052 0.052 8.002083333333333 834.0467920871537 5004.280752522922 287 95.76374647346627 464.11816474728215 5.218055555555555 479 
0.052 0.052 7.419816444009992 851.4595975408907 5108.757585245345 308 91.44728330895606 442.15610023536925 4.9942163571195834 495 
0.052 0.052 7.294840516851902 847.1323213320079 5082.793927992047 310 97.7164791977076 465.5633564226812 4.763341465618506 473 
0.052 0.052 7.202470078940667 839.1082792447002 5034.649675468201 315 103.74781553858831 437.2676466449758 4.579882862235803 466 
0.052 0.29874999999999996 7.116755793226382 845.4252292793558 5072.551375676135 308 98.31433238025878 473.11545693453786 4.703505644682115 470 
0.052 0.29874999999999996 6.981240981240982 853.0765116640665 5118.459069984399 315 98.6950752526822 458.60148866135336 4.631457431457432 476 
0.052 0.29874999999999996 7.114574314574315 850.5595619792292 5103.357371875375 314 91.78688753400844 443.3767753778172 4.682828282828283 472 
0.052 0.29874999999999996 6.97954326042811 852.4958131150025 5114.974878690015 316 93.85962131352571 455.4761423676023 4.535453909917107 457 
0.052 0.29874999999999996 7.413852813852813 835.3177619598044 5011.906571758826 312 93.80050609014647 454.15717578112117 4.81125541125541 485 
0.052 0.29874999999999996 6.917211328976035 852.5625399364262 5115.375239618557 318 92.8811980846297 455.664573687492 4.581154684095861 476 
0.052 0.29874999999999996 6.853120490620491 853.42869497741 5120.57216986446 310 96.91078021801157 474.61832980196795 4.495003607503608 448 
0.052 0.29874999999999996 6.593451907790143 868.7608677122715 5212.565206273629 318 101.20587432789289 471.85310180521856 4.288867912029677 438 
0.052 0.5455 6.885620915032679 863.4097281340031 5180.458368804018 310 98.66132001354997 463.20439635636865 4.563874034462271 456 
0.052 0.5455 7.28963285229202 862.7963894008141 5176.778336404885 314 93.85930272383612 470.10001484875255 4.8330503678551215 481 
0.052 0.5455 7.2839285714285715 847.1738360813006 5083.0430164878035 312 89.54777786731626 480.4548202963354 4.737797619047619 482 
0.052 0.5455 6.752717652717653 852.0025793785993 5112.015476271596 316 95.91779479823605 457.7292426252935 4.336676286676286 451 
0.052 0.5455 6.910376447876448 856.3269670562017 5137.96180233721 323 87.37693579766864 440.6444353737258 4.505083655083655 467 
0.052 0.5455 7.601958956928531 844.0145986765301 5064.087592059181 310 95.07781343703624 470.7753822603628 4.95201286479177 486 
0.052 0.5455 7.171879509379509 824.8811176503378 4949.286705902027 306 97.27152847950215 458.05950216207873 4.719209956709957 472 
0.052 0.5455 6.855218855218855 859.4081872192954 5156.449123315772 314 92.21256261924468 477.47675519003866 4.346801346801347 441 
0.052 0.7922499999999999 7.37035799168152 836.8573064049266 5021.14383842956 306 98.28570990705839 462.4701044293278 4.798165478312537 475 
0.052 0.7922499999999999 7.311809337615789 874.8308315351004 5248.984989210602 305 89.56018459985258 450.34604779081604 4.790550667970023 473 
0.052 0.7922499999999999 7.241847041847041 850.0230633316077 5100.138379989646 308 90.01087712498074 466.4005749743896 4.694372294372294 474 
0.052 0.7922499999999999 6.967545344205686 855.2596774612269 5131.558064767361 313 91.69280953243923 425.88964346788777 4.509179957946562 456 
0.052 0.7922499999999999 7.124114923747277 850.7617968326798 5104.570780996079 312 93.79398316915878 461.8614940721949 4.661288126361655 472 
0.052 0.7922499999999999 7.552083333333333 838.3437993314919 5030.062795988952 295 97.28327445759363 455.96537288356774 5.010416666666667 481 
0.052 0.7922499999999999 7.152406417112299 865.4688649508994 5192.813189705396 312 90.42585202383556 413.3779619043905 4.608437314319667 465 
0.052 0.7922499999999999 7.009803921568628 867.7707883804078 5206.624730282447 314 98.6054237904838 482.66853609199313 4.480392156862745 457 
0.052 1.039 7.490305010893247 856.3574114473131 5138.144468683879 311 94.5282415966662 457.2022513205141 4.788997821350763 473 
0.052 1.039 7.161151960784314 852.4728697709584 5114.83721862575 309 99.7772737163497 464.67887093459575 4.728553921568627 472 
0.052 1.039 6.950980392156862 861.1127564354688 5166.676538612813 314 99.9847632680408 470.5125222471986 4.46078431372549 455 
0.052 1.039 6.674242424242425 870.0011850402889 5220.007110241733 321 94.47010975027543 467.41228053192543 4.294612794612795 449 
0.052 1.039 7.089184060721062 880.9446185442367 5285.667711265421 306 88.02704794987034 461.24143368794654 4.701454775458571 463 
0.052 1.039 7.220315105514346 855.0092788478356 5130.055673087014 306 98.28217742307744 492.7627173772077 4.722126387211777 463 
0.052 1.039 6.631692406692406 899.001443524039 5394.008661144234 325 90.4768717464522 459.1386126211165 4.265323359073359 441 
0.052 1.039 7.188637955182073 883.617703365296 5301.706220191776 316 95.63768161350346 473.0125519136499 4.564338235294118 460 
1 1 7.1325014854426625 881.1627211934148 5286.976327160489 320 94.08729064249411 467.71685135432654 4.641315111903348 476 
1 1 7.648897058823529 844.8337285401722 5069.002371241033 301 88.18057927260779 469.65761200281673 5.098039215686274 498 
1 1 8.092538286086674 849.1787827417684 5095.07269645061 292 97.06191964376443 505.7048625104431 5.026067122841316 477 
1 1 7.720929048550016 854.8805537573222 5129.2833225439335 298 90.73342920044708 467.45107411669477 4.896454463994786 470 
1 1 8.224126344086022 830.1484231228483 4980.89053873709 294 87.60508144682899 497.4296855309699 5.322244623655914 506 
1 1 7.558006912442397 854.9886348853623 5129.931809312174 304 93.28285406423092 442.08400343063107 5.02941628264209 492 
1 1 8.067935641998735 829.0889045236064 4974.533427141639 301 90.56258274124646 453.3914742799652 5.165421410499683 500 
1 1 8.414141414141413 823.8829663987176 4943.297798392306 300 90.25764866328527 449.9022025729921 5.2808080808080815 505 
10 0.052 7.363410364145658 873.8333333333326 5242.999999999995 307 86.29415065983898 492.1288926593147 4.7164390756302526 476 
10 0.052 7.409722222222222 845.781442753453 5074.688656520718 311 89.57555681964637 420.93554830497595 4.888888888888889 486 
10 0.052 7.766916282642089 810.3982559559296 4862.389535735578 302 95.68800741594204 443.0655690107978 4.963460061443932 482 
10 0.052 7.025985663082437 841.9591308626622 5051.754785175973 316 98.32640057208862 431.84120645274135 4.502986857825568 461 
10 0.052 7.051891463656169 844.5611740324903 5067.367044194942 317 96.83801646792068 456.45298606677534 4.586056644880174 471 
10 0.052 6.779831932773109 889.4388435185182 5336.633061111109 313 89.03918396683966 473.94689740617747 4.527731092436976 470 
10 0.052 7.000297088532382 881.0935366555992 5286.561219933596 310 102.52492106197174 472.35867569741436 4.5133689839572195 456 
10 0.052 6.921296296296297 867.333333333332 5203.999999999992 313 106.98357003725633 504.7973071028557 4.366285403050109 442 
10 0.29874999999999996 7.1835497835497835 845.2938477125344 5071.763086275207 311 95.84354106077221 445.9949837229778 4.695526695526696 474 
10 0.29874999999999996 7.079662698412698 863.3565456671549 5180.13927400293 311 97.37931535213228 456.96258605393666 4.730393217893218 472 
10 0.29874999999999996 6.956267507002802 867.9755498696842 5207.853299218105 315 100.71900993857868 455.2893531727636 4.507580532212885 454 
10 0.29874999999999996 6.822004357298475 863.8966642838037 5183.3799857028225 321 88.69889569873594 418.18917020382025 4.441114223467165 466 
10 0.29874999999999996 6.9644915313795765 864.1115976183997 5184.669585710399 314 98.90014557549402 454.699633608298 4.571719727317451 458 
10 0.29874999999999996 7.096224922031374 859.2033577732126 5155.220146639275 309 94.71314474154748 441.3487218626125 4.738388493227203 468 
10 0.29874999999999996 7.439404121863799 839.9070047300171 5039.442028380103 305 91.3204545746705 479.6453777968405 4.813732078853047 473 
10 0.29874999999999996 7.296494355317885 850.0072860749605 5100.0437164497625 309 94.47383444483154 439.28298575100195 4.745098039215686 474 
10 0.5455 7.0146507087683565 890.2557890354096 5341.534734212458 313 93.07007120478906 462.88852507110784 4.573253543841779 466 
10 0.5455 6.631127450980393 866.3784339905369 5198.270603943221 316 99.33064910803223 465.0355444218923 4.4559523809523816 448 
10 0.5455 7.169607843137254 869.8211571028754 5218.926942617252 311 96.05617573295382 467.40253211765145 4.581127450980392 462 
10 0.5455 6.847665847665848 866.5645387850315 5199.387232710189 315 93.5749075388121 492.25805067101896 4.449358449358449 454 
10 0.5455 6.834632034632034 867.2987087359852 5203.792252415911 312 100.79778158616233 508.3400586857736 4.440115440115441 447 
10 0.5455 6.974103782927313 879.3847032738514 5276.308219643109 319 87.07429029338849 475.9312785045951 4.590463458110517 471 
10 0.5455 6.615109427609428 881.3477040739566 5288.086224443739 315 106.6184538263584 506.6956529253916 4.38236531986532 441 
10 0.5455 6.767559523809524 864.4867498735733 5186.92049924144 313 95.90651189385173 470.289439361275 4.396025910364146 443 
10 0.7922499999999999 6.366454689984102 886.9200405246097 5321.520243147658 321 94.9070832054476 451.92877300113247 4.215421303656598 441 
10 0.7922499999999999 7.736070381231671 826.6045261055009 4959.627156633005 297 94.77461420708038 462.28296228173474 5.08732486151841 493 
10 0.7922499999999999 7.040027693727883 856.178718372162 5137.072310232972 318 96.60876512666167 468.86080712535386 4.5936543754380565 463 
10 0.7922499999999999 7.80464991470684 827.3259288097521 4963.955572858513 302 95.36054913260105 462.9972503833521 4.993329883272957 489 
10 0.7922499999999999 7.907605466428996 847.8240710770186 5086.944426462112 298 89.52250901404355 490.3057133824456 5.076411170528818 491 
10 0.7922499999999999 7.905618686868688 839.0406264044374 5034.2437584266245 300 86.41876309392526 452.6295537157978 5.182449494949495 508 
10 0.7922499999999999 7.962752525252526 816.3693098639002 4898.215859183401 301 92.99336585668674 450.1246713093807 5.098800505050505 494 
10 0.7922499999999999 7.95861844248941 837.9854991683488 5027.912995010093 300 92.47177184777912 443.5950709290449 5.019876181166503 486 
10 1.039 7.2050715488215475 854.3937097339552 5126.362258403731 310 97.80869322671747 471.1462221586698 4.6885521885521895 472 
