# W2 W3 ItemPileOneAvg DistanceTraveledPerBot DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg OrdersHandled 
10.01 1.049 7.0574314574314565 842.3555668040827 5054.133400824497 313 83.58386459004636 447.5347230782018 4.716305916305916 476
10.02 1.059 7.203427128427129 848.9687366331445 5093.812419798867 308 97.2263639485927 445.72315686482403 4.716459235209235 468
10.03 1.069 7.8551549652118915 831.1328877445186 4986.797326467112 298 90.19873753190772 481.1038193019307 5.123418722327641 496
2.539 0.052 7.408315826330532 854.6651852973908 5127.991111784345 314 91.71641617774522 465.3222818683304 4.810066526610645 485
2.549 0.062 7.335547122074637 866.3132999006096 5197.879799403658 309 86.60997011387066 434.16335381294834 4.993674889310563 493
2.5589999999999997 0.072 6.989443277310925 871.8781484074842 5231.268890444905 314 90.42520279574035 462.2187381000996 4.625332633053222 465
2.5689999999999995 0.08199999999999999 7.052083333333333 883.2670938562237 5299.602563137342 314 97.35031129647844 461.69864642544 4.702363445378151 473
2.539 0.29874999999999996 7.292929292929293 849.691009259258 5098.146055555548 306 95.1382783396758 456.21376022148365 4.808080808080809 476
2.549 0.30874999999999997 7.175659114997351 855.8077250279094 5134.846350167457 317 91.47715147145593 438.89764428931375 4.7596051934287225 485
2.5589999999999997 0.31875 6.768316110227875 861.9450863807992 5171.670518284795 320 94.1563286517259 457.45006742739935 4.446194356120826 455
2.5689999999999995 0.32875 6.751243527714116 865.3691870884754 5192.215122530853 311 91.67521114713401 453.3527915318549 4.563313810372634 464
2.539 0.5455 6.923343172394406 880.4160561679441 5282.496337007665 315 97.65812473491066 457.7035805843989 4.50161641717619 451
2.549 0.5555 6.787316728493199 861.9841497422998 5171.9048984537985 317 95.64742968073742 494.5420301160604 4.525507860801977 451
2.5589999999999997 0.5655 7.022671568627452 867.822395911479 5206.934375468874 314 90.89733638411604 469.2180960779899 4.621459694989107 469
2.5689999999999995 0.5755 7.062626262626263 855.764474572909 5134.586847437454 309 88.60405684928872 461.4651097192028 4.758152958152959 479
2.539 0.7922499999999999 7.084558823529412 870.5670672909602 5223.402403745761 309 91.23517920635919 476.25123379956165 4.681985294117647 467
2.549 0.8022499999999999 8.053661616161616 852.6495719604255 5115.897431762553 302 92.69294110376406 481.7190258306446 5.200126262626263 504
2.5589999999999997 0.8122499999999999 7.561309523809523 849.2885600888845 5095.731360533307 305 91.66598457709007 461.33095894234793 4.8949404761904765 482
2.5689999999999995 0.8222499999999999 7.402976190476191 838.3514457627688 5030.108674576612 307 87.97936116244419 465.4494732707723 4.850297619047619 479
2.539 1.039 7.674883286647993 849.9833083114701 5099.899849868821 306 91.45915353277402 461.8773668325329 4.923716153127917 484
2.549 1.049 7.622811059907835 844.3021642126714 5065.8129852760285 304 85.28890166939071 487.2358005974174 5.027025729646697 490
2.5589999999999997 1.059 7.4869281045751634 843.9364876231335 5063.618925738801 304 84.58939273758118 459.00474801483927 4.833333333333333 469
2.5689999999999995 1.069 7.1632996632996635 866.233361557904 5197.400169347424 308 87.33962591578084 453.7901974447603 4.762962962962963 467
5.026 0.052 7.8466835846146195 841.1338666725505 5046.803200035303 298 82.87539449958412 482.7619109530751 5.123311937105041 490
5.036 0.062 6.388416988416989 882.7934407700673 5296.760644620404 326 88.84577135165327 474.4565194171129 4.238610038610038 453
5.045999999999999 0.072 6.808784113060429 886.6338496123307 5319.803097673984 329 90.62361523816284 463.39998748518366 4.484344541910332 470
5.055999999999999 0.08199999999999999 7.41656746031746 837.9275970543362 5027.565582326017 303 93.68688883293953 438.75183298295036 4.934523809523809 477
5.026 0.29874999999999996 7.139780154486037 872.7673350353051 5236.60401021183 307 90.4932724023321 434.8402887525114 4.691937759952466 463
5.036 0.30874999999999997 7.159383753501401 859.6395390956222 5157.837234573733 315 86.46670202999108 472.1500910673576 4.731372549019608 487
5.045999999999999 0.31875 7.30035650623886 844.722450523338 5068.334703140028 313 96.59064207471471 468.181877819412 4.7251931075460485 477
5.055999999999999 0.32875 6.745098039215686 873.6938021439219 5242.162812863531 319 91.37377562356856 440.3110912951708 4.47563025210084 461
5.026 0.5455 7.180926916221034 863.982061928229 5183.892371569374 309 95.34504728784023 471.8286342450513 4.710338680926916 471
5.036 0.5555 6.608187134502924 872.182156854145 5233.09294112487 324 92.1465655927059 472.4496576989774 4.4447102604997335 457
5.045999999999999 0.5655 7.303327391562686 848.2779844132477 5089.667906479486 314 91.96205329649324 480.35339086465336 4.699643493761141 474
5.055999999999999 0.5755 7.459595959595959 840.8312993922377 5044.987796353426 304 94.34161454567023 458.84615425967854 4.969381313131313 487
5.026 0.7922499999999999 6.538655462184874 867.9872077465503 5207.923246479302 307 105.2571775838032 473.12923842589475 4.354715219421101 428
5.036 0.8022499999999999 7.436887254901961 852.5160450947957 5115.096270568774 302 98.5742646157873 466.7888529552438 4.85171568627451 474
5.045999999999999 0.8122499999999999 7.018122400475342 834.5979855309946 5007.587913185967 307 94.75382525752845 452.3174420346556 4.588235294117648 459
5.055999999999999 0.8222499999999999 8.152277081156392 833.1786833422683 4999.07210005361 294 87.03375495823107 451.2754814154553 5.281881313131313 494
5.026 1.039 8.365591397849462 808.0215699994429 4848.129419996658 285 86.148116794439 484.81429873199437 5.376344086021505 500
5.036 1.049 7.395073891625617 846.1376306582673 5076.825783949604 303 79.8909929892916 448.173563260784 4.892939244663382 479
5.045999999999999 1.059 7.407364081996435 844.2883043858592 5065.729826315155 306 83.65066209774749 477.2275632483062 4.810754604872252 476
5.055999999999999 1.069 8.104278673835125 826.9339994147439 4961.603996488463 290 85.71615931523067 460.02643267438975 5.232883268165526 502
7.513 0.052 8.314587406321278 841.3336111111095 5048.001666666657 295 84.60101182132819 464.34027946286426 5.329769468882372 511
7.523 0.062 6.977718360071301 833.1247291664621 4998.748374998772 307 95.85416715293572 431.66675489769307 4.643196672608437 464
7.5329999999999995 0.072 6.59413320883909 893.9617622681168 5363.770573608701 323 89.49268914223356 447.1193015739677 4.326828509181451 453
7.542999999999999 0.08199999999999999 7.370886282176605 869.5409243078672 5217.245545847203 309 92.08729292127467 443.05169279712675 4.908222004996198 488
7.513 0.29874999999999996 7.405934343434343 834.4869376788752 5006.921626073251 300 94.76947860059828 442.2765722726686 4.856060606060606 471
7.523 0.30874999999999997 7.54803550207962 824.4427363399992 4946.6564180399955 305 87.56124571848318 446.09074736255843 5.06842320261438 501
7.5329999999999995 0.31875 7.3867805186590765 846.1729495423873 5077.037697254324 305 93.97946887001132 446.06021529263677 4.792536369386464 472
7.542999999999999 0.32875 6.939133986928105 851.2292966670325 5107.375780002195 316 88.39261505777556 445.53616578954205 4.653458605664488 474
7.513 0.5455 6.771241830065359 867.071005588098 5202.426033528588 318 98.59587206067285 440.64391486281204 4.4449891067538125 461
7.523 0.5555 6.473168214654283 888.6491865180515 5331.895119108309 328 87.22276225567198 469.85771111576526 4.326109391124871 456
7.5329999999999995 0.5655 6.827170868347339 854.9464063450645 5129.678438070387 314 94.81400440102183 464.98383078818995 4.4980392156862745 463
7.542999999999999 0.5755 7.132194813409235 873.5634006798377 5241.380404079026 309 97.5967962297862 472.88380017607125 4.777988614800759 471
7.513 0.7922499999999999 6.7071759259259265 862.5723779533245 5175.434267719947 319 96.34311907865842 451.0405727129823 4.4490740740740735 459
7.523 0.8022499999999999 7.8210437710437715 823.2694960905334 4939.6169765432005 306 92.15613392988635 492.2652871653006 5.163973063973064 504
7.5329999999999995 0.8122499999999999 7.84744623655914 828.088690445817 4968.5321426749015 297 86.14324818099035 477.6710846602491 5.113911290322581 486
7.542999999999999 0.8222499999999999 7.89801238188335 819.5887996082644 4917.532797649586 300 96.38674896678107 482.533908924514 5.096774193548387 494
7.513 1.039 8.164425770308123 834.1537148938379 5004.922289363028 297 92.08053085732307 494.4071563072628 5.1950980392156865 494
7.523 1.049 8.13709677419355 814.8408007043486 4889.044804226091 293 88.3457742239648 434.0637369403732 5.307123655913979 504
7.5329999999999995 1.059 7.3605313092979125 841.254654202 5047.527925212 302 98.4441364340957 475.7146932847126 4.696276091081594 455
7.542999999999999 1.069 7.264367816091954 856.4307710740937 5138.584626444563 299 88.40971567412333 470.35510779131226 4.740221902937421 454
