#TimeStamp;TripTime;Type
47;17;O
48;18;O
50;22;O
59;32;O
71;22;O
72;26;O
137;15;O
142;17;O
173;15;O
186;26;O
199;44;O
206;13;O
233;24;O
265;16;O
283;34;O
299;19;O
323;20;O
335;23;O
373;15;O
380;23;O
398;23;O
410;16;O
425;14;O
447;31;O
462;20;O
493;33;O
499;26;O
500;15;O
552;21;O
560;20;O
591;15;O
603;26;O
607;23;O
641;23;O
651;21;O
698;23;O
714;21;O
740;24;O
742;30;O
745;17;O
775;19;O
777;25;O
814;19;O
843;30;O
845;19;O
878;19;O
878;31;O
891;10;O
911;16;O
963;15;O
971;32;O
1003;25;O
1007;22;O
1021;24;O
1023;27;O
1036;15;O
1080;20;O
1104;21;O
1119;22;O
1150;13;O
1169;15;O
1175;29;O
1177;18;O
1193;34;O
1269;25;O
1272;24;O
1281;16;O
1290;14;O
1300;22;O
1325;21;O
1351;23;O
1365;23;O
1375;15;O
1396;20;O
1407;12;O
1433;13;O
1434;16;O
1444;21;O
1469;16;O
1472;24;O
1496;27;O
1507;23;O
1528;14;O
1538;20;O
1548;23;O
1577;31;O
1580;25;O
1585;27;O
1609;28;O
1626;20;O
1657;20;O
1659;16;O
1690;14;O
1698;47;O
1714;26;O
1723;32;O
1756;21;O
1764;19;O
1779;26;O
1782;22;O
