#TimeStamp;TripTime;Type
36;19;O
37;11;O
42;16;O
69;17;O
75;24;O
79;30;O
125;19;O
138;11;O
166;18;O
177;15;O
192;15;O
198;31;O
205;20;O
219;12;O
243;11;O
262;17;O
276;26;O
289;18;O
314;21;O
341;20;O
346;23;O
361;17;O
381;22;O
398;30;O
409;25;O
424;13;O
428;21;O
429;16;O
508;15;O
509;14;O
512;37;O
518;44;O
553;28;O
571;21;O
578;21;O
593;21;O
619;18;O
637;14;O
643;7;O
664;27;O
676;21;O
690;20;O
714;23;O
715;22;O
736;17;O
759;22;O
786;21;O
793;20;O
813;19;O
842;24;O
846;7;O
871;15;O
882;14;O
923;38;O
923;25;O
938;18;O
946;26;O
959;10;O
1000;32;O
1004;27;O
1015;15;O
1021;16;O
1040;6;O
1043;22;O
1074;11;O
1083;12;O
1115;23;O
1125;20;O
1138;25;O
1183;30;O
1202;27;O
1204;24;O
1205;34;O
1213;28;O
1233;28;O
1279;24;O
1300;23;O
1314;14;O
1321;17;O
1327;37;O
1345;20;O
1378;20;O
1382;6;O
1420;24;O
1444;18;O
1445;19;O
1460;24;O
1500;15;O
1504;19;O
1506;18;O
1520;13;O
1533;18;O
1540;11;O
1566;18;O
1581;12;O
1587;24;O
1604;20;O
1612;19;O
1634;25;O
1647;20;O
1656;25;O
1662;21;O
1713;31;O
1731;21;O
1745;14;O
1757;26;O
1764;15;O
1768;13;O
1797;8;O
