# SectorTime BundleTurnoverAgeAverage
0 262.021935483871
0.016627777777777776 285.63437500000003
0.033325 309.63606060606065
0.049902777777777775 309.63606060606065
0.06661111111111111 333.99411764705883
0.08332222222222223 383.63722222222225
0.099975 383.63722222222225
0.11664722222222222 434.3744736842105
0.133325 460.09846153846155
0.14995 460.09846153846155
0.16665555555555556 512.1726829268292
0.18333055555555555 538.4961904761903
0.19996388888888889 564.9853488372092
0.21659444444444445 564.9853488372092
0.23327777777777778 590.8527272727272
0.25 640.9128260869564
0.2665638888888889 640.9128260869564
0.283325 665.2008510638298
0.29996111108333334 712.4455102040816
0.3165777777777778 712.4455102040816
0.33325 735.4608000000001
0.3499305555555556 758.7521568627451
0.36665 782.243076923077
0.3832527777777778 805.9216981132075
0.3999916666666667 854.2592727272728
0.41665 878.8833928571429
0.43328333333333335 903.6354385964912
0.449975 903.6354385964912
0.4665861111111111 928.5713793103448
0.483325 979.5168333333334
0.49999444444444446 1005.1540983606558
0.5166111111111111 1021.9066666666666
0.5332972222222222 1091.25
0.5499972222222222 1154.3943333333334
0.566625 1173.9603389830509
0.5832388888888889 1200.0946666666669
0.6 1292.4475
0.6165777777777778 1292.4475
0.6332805555555555 1339.3546666666666
0.6499555555555555 1435.4083333333333
0.6666138888888888 1435.4083333333333
0.6833249999722222 1508.076393442623
0.6999305555555555 1533.211
0.7166388888888889 1632.3458333333333
0.7333083333333333 1660.0127118644068
0.7499611111111111 1704.8711475409837
0.7666527777777777 1759.6927118644066
0.7833277777777777 1829.1656666666665
0.7999416666666667 1849.2159016393439
0.8165972222222222 1902.8303389830508
0.8332944444444444 1948.9589830508473
0.8499944444444445 2013.3598333333332
0.8666666666666667 2058.947833333333
0.8833083333333334 2103.4886666666666
0.8999888888888888 2103.4886666666666
0.9166333333333333 2163.1313114754093
0.9332722222222222 2204.7098360655737
0.9499861111111111 2254.100508474576
0.966625 2294.515762711864
0.9833083333333333 2326.1855737704914
0.9999888888888889 2365.5437704918027
1.0166194444444445 2412.2499999999995
1.0332722222222221 2427.382333333333
1.0499416666666668 2480.0054098360647
1.0666305555555555 2524.488983050847
1.0833 2576.255833333333
1.0999388888888888 2591.750983606557
1.1166138888888888 2649.030333333333
1.1333111111111112 2684.5414999999994
1.1499333333333333 2684.5414999999994
1.1666305555555556 2753.630833333333
1.183275 2753.630833333333
1.1999972222222222 2820.392833333333
1.2165722222222222 2820.392833333333
1.2333305555555556 2886.1875
1.2499305555555555 2886.1875
1.2666611110833332 2951.7016666666664
1.2833194444444445 2965.189508196721
1.2999277777777778 2984.4648333333325
1.316638888888889 3053.0543333333326
1.333325 3072.2023728813556
1.3499472222222222 3086.618166666666
1.3666611110833333 3133.7973770491794
1.3832777777777778 3152.073833333333
1.3999944444166668 3214.7156666666656
1.4166055555555555 3214.7156666666656
1.4332555555555555 3258.381967213114
1.4499916666666666 3290.197118644067
1.466663888888889 3331.458666666666
1.4832333333333334 3331.458666666666
1.499961111111111 3371.9222950819662
1.5166611110833332 3414.0036666666656
1.5333305555555556 3441.8793333333324
1.5499277777777778 3456.5231147540976
1.5666472222222223 3481.499661016948
1.583288888888889 3496.202666666665
