# SectorTime OrderThroughputAgeAverage
0 259.7390322580645
0.016627777777777776 267.365
0.033325 274.7478787878788
0.049902777777777775 274.7478787878788
0.06661111111111111 282.3635294117647
0.08332222222222223 295.8208333333334
0.099975 295.8208333333334
0.11664722222222222 309.0373684210527
0.133325 315.3966666666667
0.14995 315.3966666666667
0.16665555555555556 323.43268292682933
0.18333055555555555 327.27333333333337
0.19996388888888889 330.8986046511628
0.21659444444444445 330.8986046511628
0.23327777777777778 335.2252272727273
0.25 343.7365217391305
0.2665638888888889 343.7365217391305
0.283325 348.1470212765958
0.29996111108333334 357.29142857142864
0.3165777777777778 357.29142857142864
0.33325 362.36780000000005
0.3499305555555556 367.24019607843144
0.36665 371.5025000000001
0.3832527777777778 375.88000000000005
0.3999916666666667 386.5283636363637
0.41665 394.42821428571426
0.43328333333333335 404.6542105263158
0.449975 404.6542105263158
0.4665861111111111 416.4086206896552
0.483325 440.839
0.49999444444444446 453.33245901639344
0.5166111111111111 460.888
0.5332972222222222 485.51754098360664
0.5499972222222222 489.84650000000005
0.566625 495.60711864406784
0.5832388888888889 487.34700000000004
0.6 481.57716666666676
0.6165777777777778 481.57716666666676
0.6332805555555555 478.253
0.6499555555555555 471.5863333333334
0.6666138888888888 471.5863333333334
0.6833249999722222 460.03852459016395
0.6999305555555555 464.0386666666667
0.7166388888888889 456.1506666666667
0.7333083333333333 459.6701694915254
0.7499611111111111 444.59901639344264
0.7666527777777777 451.7774576271187
0.7833277777777777 440.4363333333333
0.7999416666666667 433.2160655737705
0.8165972222222222 438.8659322033899
0.8332944444444444 433.88000000000005
0.8499944444444445 421.5113333333334
0.8666666666666667 416.0326666666667
0.8833083333333334 410.25800000000004
0.8999888888888888 410.25800000000004
0.9166333333333333 397.4080327868853
0.9332722222222222 391.0934426229509
0.9499861111111111 390.4159322033899
0.966625 382.7476271186441
0.9833083333333333 370.198524590164
0.9999888888888889 362.60344262295087
1.0166194444444445 357.945593220339
1.0332722222222221 351.9798333333334
1.0499416666666668 337.8326229508197
1.0666305555555555 331.35067796610167
1.0833 317.082
1.0999388888888888 311.8839344262295
1.1166138888888888 298.8508333333333
1.1333111111111112 289.56666666666666
1.1499333333333333 289.56666666666666
1.1666305555555556 273.56216666666666
1.183275 273.56216666666666
1.1999972222222222 257.43050000000005
1.2165722222222222 257.43050000000005
1.2333305555555556 239.75333333333336
1.2499305555555555 239.75333333333336
1.2666611110833332 221.85933333333335
1.2833194444444445 218.22229508196725
1.2999277777777778 212.66900000000004
1.316638888888889 192.60133333333334
1.333325 185.51220338983052
1.3499472222222222 182.42033333333336
1.3666611110833333 169.7760655737705
1.3832777777777778 162.5471666666667
1.3999944444166668 140.25683333333336
1.4166055555555555 140.25683333333336
1.4332555555555555 124.36868852459017
1.4499916666666666 93.60627118644068
1.466663888888889 74.25099999999999
1.4832333333333334 74.25099999999999
1.499961111111111 52.854590163934425
1.5166611110833332 16.649166666666666
1.5333305555555556 0
1.5499277777777778 0
1.5666472222222223 0
1.583288888888889 0
1.5999249999722223 0
1.6165777777777777 0
1.633238888888889 0
1.6499388888888888 0
1.6666277777777778 0
1.683286111111111 0
1.699988888888889 0
1.7166583333333334 0
1.7333166666388888 0
1.7499527777777777 0
1.7666611110833332 0
1.7833083333333333 0
1.7999555555555555 0
1.8166027777777778 0
1.8333305555555555 0
1.8499666666666668 0
1.866638888888889 0
1.8832861111111112 0
1.8999583333333334 0
1.9166611111111111 0
1.9332527777777777 0
1.9499972222222222 0
1.9665916666666667 0
1.983325 0
1.9998972222222222 0
2.0166583333333334 0
2.0333277777777776 0
2.0499 0
2.0666583333333333 0
2.0833055555555555 0
2.099988888888889 0
2.1166 0
2.1333305555555557 0
2.149977777777778 0
2.1666583333333334 0
2.1833222222222224 0
2.199977777777778 0
2.216658333333333 0
2.2333083333333335 0
2.2499416666666665 0
2.2665694444444444 0
2.2833083333333333 0
2.2999916666666667 0
2.316638888888889 0
2.333286111111111 0
2.3499583333333334 0
2.3666194444444444 0
2.3833083333333334 0
2.3999722222222224 0
2.416627777777778 0
2.4332305555277776 0
2.4499333333333335 0
2.466655555527778 0
2.4833166666666666 0
2.499947222222222 0
2.5166305555555555 0
2.5333111111111113 0
2.549916666666667 0
2.5665694444444442 0.6718333333333334
2.5833055555555555 4.5757377049180326
2.599988888861111 4.652
2.6165527777777777 7.5555
2.6332944444444446 14.651311475409836
2.649988888861111 19.137166666666666
