# SectorTime BundleTurnoverTimeAvg
0.2571111111111111 978.3680120481931
0.2599138888888889 983.8026946107788
0.2627055555555556 989.2324404761907
0.2654944444444444 994.6862721893493
0.268275 1000.1358823529414
0.2710638888888889 1005.5804678362575
0.27521944444444446 1011.0201744186048
0.27802777777777776 1016.4550289017343
0.28081944444444445 1021.8848850574715
0.28360833333333335 1027.3429714285714
0.2864 1032.7960795454546
0.2891861111111111 1038.244350282486
0.29335555555555554 1043.6878089887641
0.29615555555555556 1049.1265363128493
0.2989472222222222 1054.5606111111113
0.3017361111111111 1060.0195580110499
0.30452222222222225 1065.4738461538464
0.3073111111111111 1070.9233879781423
0.31145833333333334 1076.3682608695653
0.31435 1081.8084864864866
0.3171333333333333 1087.2440322580646
0.319925 1089.7743315508023
0.3227111111111111 1092.331117021277
0.3255 1094.9140211640215
0.3295166666666667 1097.522368421053
0.3323888888888889 1100.1560209424085
0.33518055555555554 1102.8145312500003
0.33796944444444443 1105.521502590674
0.34075 1108.2526804123713
0.34353055555555556 1111.0073333333337
0.3476138888888889 1113.7849489795922
0.3504388888888889 1116.585329949239
0.35323055555555555 1119.4081818181821
0.35601944444444444 1122.2804020100507
0.35880833333333334 1125.1741000000004
0.3616 1128.0888059701497
0.3657138888888889 1131.024356435644
0.36850277775 1133.9804926108377
0.3712944444444444 1136.9568627450983
0.3740833333333333 1139.9788780487809
0.3768638888888889 1143.0215048543694
0.3796555555555556 1146.0832367149762
0.38386944444444443 1149.1638461538464
0.3866722222222222 1152.2629186602874
0.3894611111111111 1155.3801428571433
0.39224166666666666 1158.5381516587681
0.39503333330555557 1161.7153301886797
0.39782222222222224 1164.9098122065732
0.4018083333333333 1168.1211682242995
0.4046638888888889 1171.3493488372098
0.4074527777777778 1174.5941666666672
0.4102416666388889 1177.8780645161296
0.41302222222222224 1181.177844036698
0.41581111111111113 1184.4933333333338
0.41994444444444445 1187.8243181818186
0.42280555555555555 1191.1705882352946
0.42559722222222224 1194.5319819819827
0.42838611111111113 1197.9290134529156
0.43116666666666664 1201.341964285715
0.43394444444444447 1204.7691555555564
0.43785833333333335 1208.2104424778768
0.44072777775 1211.665682819384
0.44351666666666667 1215.1346491228078
0.4463083333333333 1218.6386462882103
0.4490972222222222 1222.1560000000009
0.4518888888888889 1225.6864069264077
0.45613888888888887 1229.2296551724144
0.45898333333333335 1232.7856223175972
0.46176388888888886 1236.3541025641032
0.46454722219444444 1239.9580425531924
0.4673361111111111 1239.9580425531924
0.47012777777777776 1243.5750847457637
0.47415 1250.84424369748
0.4769749999722222 1254.4962343096242
0.47975833333333334 1258.1596666666674
0.48254444444444444 1261.8516597510381
0.48533055555555554 1265.5551652892568
0.48811944444444444 1269.2695061728402
0.49251666666666666 1272.994590163935
0.4953472222222222 1276.73024489796
0.4981361111111111 1280.476382113822
0.500925 1284.252591093118
0.5037166666666667 1288.0397983870976
0.5065055555555555 1291.836787148595
0.5107083333333333 1295.6435200000008
0.5135222222222222 1299.4599601593634
0.5163138888888889 1303.2859523809532
0.5191027777777778 1307.1402766798426
0.5218805555555556 1311.0046850393708
0.5246638888888889 1314.8781568627458
0.5289138888888889 1318.7606250000006
0.5317194444444444 1322.6519455252924
0.5345083333333334 1326.5520542635666
0.5372972222222222 1330.483204633205
0.5400888888888888 1334.4227307692313
0.5428777777777778 1338.3705747126442
0.5468416666666667 1342.3266030534355
0.5496805555555555 1346.290684410647
0.5524694444444445 1350.2627651515156
0.5552527777777778 1354.2599622641515
0.5580416666666667 1358.265263157895
0.5608305555555556 1362.2782022471913
0.5649555555555555 1366.2986567164182
0.5678027777777778 1370.326579925651
0.5705944444444444 1374.3618518518522
0.5733833333333334 1380.4403690036904
0.576175 1386.5111397058827
0.5789638888888888 1392.5738827838832
0.5830638888888889 1398.6290510948909
0.5858555555555556 1404.6766545454548
0.5886388888888889 1410.7168478260874
0.5914277777777778 1414.792960288809
0.5942166666666666 1418.875863309353
0.597 1422.9654838709682
0.6014611111111111 1427.061785714286
0.6042694444444444 1431.164519572954
0.6070583333333334 1435.2737943262414
0.6098472222222222 1439.3956537102476
0.6126305555277778 1443.5241197183102
0.6154194444444444 1447.669719298246
0.6196055555555555 1451.8106293706296
0.6224083333333333 1455.9577003484324
0.6251972222222222 1460.110763888889
0.6279888888888889 1464.06044982699
0.6307777777777778 1468.0176206896556
