#TimeStamp;TripTime;Type
40;22;O
46;25;O
48;26;O
48;22;O
66;12;O
80;22;O
162;21;O
180;19;O
190;27;O
217;32;O
229;16;O
232;22;O
236;17;O
289;16;O
303;27;O
324;23;O
343;20;O
354;22;O
395;18;O
408;25;O
426;28;O
440;18;O
470;26;O
480;19;O
486;31;O
520;19;O
541;21;O
550;23;O
571;25;O
612;22;O
648;25;O
653;28;O
699;11;O
705;26;O
718;33;O
745;21;O
751;11;O
755;18;O
793;18;O
803;25;O
824;26;O
829;20;O
845;24;O
878;16;O
907;25;O
929;14;O
935;20;O
942;10;O
973;23;O
995;25;O
1015;14;O
1032;25;O
1035;13;O
1091;23;O
1103;47;O
1116;24;O
1125;23;O
1132;26;O
1160;15;O
1193;6;O
1204;24;O
1219;23;O
1239;13;O
1271;16;O
1295;18;O
1312;25;O
1323;19;O
1344;33;O
1344;25;O
1377;29;O
1406;20;O
1413;24;O
1426;30;O
1442;21;O
1474;15;O
1487;22;O
1503;19;O
1520;18;O
1526;32;O
1529;27;O
1560;19;O
1560;26;O
1616;23;O
1619;29;O
1635;69;O
1653;20;O
1686;15;O
1699;14;O
1704;17;O
1717;26;O
1729;12;O
1738;23;O
1762;12;O
1775;23;O
1785;14;O
1786;18;O
