#TimeStamp;TripTime;Type
35;14;O
42;27;O
59;27;O
60;31;O
78;32;O
87;33;O
124;15;O
137;13;O
173;16;O
181;20;O
192;19;O
205;21;O
229;17;O
246;18;O
282;21;O
283;24;O
284;22;O
335;19;O
340;22;O
344;21;O
366;18;O
382;17;O
385;16;O
427;18;O
461;29;O
473;22;O
481;24;O
487;18;O
494;18;O
515;18;O
517;7;O
569;25;O
575;15;O
591;24;O
597;12;O
603;20;O
632;16;O
649;20;O
662;31;O
715;25;O
736;18;O
748;15;O
757;21;O
764;24;O
789;17;O
797;11;O
836;22;O
843;20;O
845;14;O
877;30;O
878;17;O
897;16;O
926;26;O
961;34;O
972;34;O
977;35;O
993;13;O
1002;16;O
1028;12;O
1057;26;O
1077;20;O
1079;24;O
1100;30;O
1118;26;O
1121;23;O
1134;24;O
1140;7;O
1158;15;O
1197;15;O
1199;13;O
1226;30;O
1242;21;O
1249;24;O
1264;24;O
1279;35;O
1298;26;O
1324;22;O
1363;24;O
1369;28;O
1383;13;O
1399;15;O
1453;20;O
1462;16;O
1466;23;O
1481;25;O
1482;40;O
1506;26;O
1541;7;O
1546;13;O
1551;19;O
1567;32;O
1604;14;O
1605;13;O
1619;27;O
1647;13;O
1654;16;O
1670;20;O
1675;24;O
1704;12;O
1728;15;O
1742;19;O
1758;26;O
1760;11;O
1767;16;O
1790;26;O
