#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;126.8;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.77;128.36;0.12;PP/0.01,TA/0.08,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.82;128.47;0.28;PP/0.01,TA/0.2,IS/0,PS/0.11,RB/0,OB/0.01,RP/0
179.91;128.47;0.41;PP/0.01,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.01,RP/0
239.94;128.47;0.5;PP/0.02,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.02,RP/0
299.85;128.34;0.54;PP/0.02,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.02,RP/0
359.97;127.57;0.59;PP/0.03,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.03,RP/0
419.92;127.28;0.64;PP/0.03,TA/0.37,IS/0,PS/0.16,RB/0,OB/0.03,RP/0
479.96;127.21;0.68;PP/0.03,TA/0.38,IS/0,PS/0.16,RB/0,OB/0.04,RP/0
539.73;127.04;0.74;PP/0.04,TA/0.41,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
599.84;126.79;0.78;PP/0.04,TA/0.42,IS/0,PS/0.17,RB/0,OB/0.04,RP/0
659.99;126.75;0.82;PP/0.04,TA/0.43,IS/0,PS/0.17,RB/0,OB/0.05,RP/0
719.96;126.75;0.87;PP/0.05,TA/0.45,IS/0,PS/0.18,RB/0,OB/0.05,RP/0
779.92;126.46;0.91;PP/0.05,TA/0.46,IS/0,PS/0.18,RB/0,OB/0.06,RP/0
839.82;126.25;0.96;PP/0.05,TA/0.47,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
899.68;125.96;1;PP/0.06,TA/0.48,IS/0,PS/0.19,RB/0,OB/0.06,RP/0
959.64;125.92;1.05;PP/0.06,TA/0.49,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1019.99;125.92;1.09;PP/0.07,TA/0.5,IS/0,PS/0.2,RB/0,OB/0.07,RP/0
1079.79;125.92;1.12;PP/0.07,TA/0.5,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1139.88;125.92;1.15;PP/0.07,TA/0.51,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1199.83;125.92;1.19;PP/0.08,TA/0.51,IS/0,PS/0.2,RB/0,OB/0.08,RP/0
1259.96;125.92;1.22;PP/0.08,TA/0.52,IS/0,PS/0.21,RB/0,OB/0.08,RP/0
1319.84;125.92;1.26;PP/0.08,TA/0.53,IS/0,PS/0.21,RB/0,OB/0.09,RP/0
1379.98;125.92;1.3;PP/0.09,TA/0.53,IS/0,PS/0.22,RB/0,OB/0.09,RP/0
1439.85;125.61;1.33;PP/0.09,TA/0.54,IS/0,PS/0.22,RB/0,OB/0.09,RP/0
1499.96;125.46;1.37;PP/0.09,TA/0.54,IS/0,PS/0.22,RB/0,OB/0.1,RP/0
1559.98;125.39;1.4;PP/0.1,TA/0.55,IS/0,PS/0.22,RB/0,OB/0.1,RP/0
1619.64;125.2;1.43;PP/0.1,TA/0.56,IS/0,PS/0.23,RB/0,OB/0.1,RP/0
1679.72;125.07;1.46;PP/0.1,TA/0.56,IS/0,PS/0.23,RB/0,OB/0.1,RP/0
1739.78;125.02;1.48;PP/0.11,TA/0.57,IS/0,PS/0.23,RB/0,OB/0.1,RP/0
1799.75;124.99;1.51;PP/0.11,TA/0.57,IS/0,PS/0.23,RB/0,OB/0.1,RP/0
