#TimeStamp;TripTime;Type
34;18;O
41;22;O
54;22;O
57;23;O
75;21;O
80;23;O
138;21;O
138;21;O
173;33;O
186;22;O
187;13;O
194;25;O
225;16;O
236;20;O
295;14;O
296;21;O
302;20;O
304;19;O
320;23;O
362;24;O
366;7;O
383;20;O
394;16;O
420;27;O
425;7;O
450;14;O
458;19;O
464;27;O
499;29;O
519;22;O
522;13;O
548;21;O
554;18;O
555;23;O
597;19;O
602;26;O
642;23;O
643;23;O
655;25;O
664;26;O
707;22;O
719;29;O
732;24;O
734;7;O
772;21;O
778;17;O
804;14;O
837;32;O
876;27;O
880;14;O
882;17;O
887;18;O
916;31;O
919;24;O
973;20;O
993;33;O
1002;14;O
1005;17;O
1051;24;O
1065;24;O
1065;33;O
1082;24;O
1094;29;O
1107;29;O
1149;18;O
1153;23;O
1157;18;O
1177;21;O
1187;24;O
1193;32;O
1224;15;O
1236;12;O
1241;18;O
1269;21;O
1282;14;O
1293;19;O
1301;16;O
1307;18;O
1323;16;O
1343;14;O
1370;14;O
1381;24;O
1395;21;O
1415;12;O
1419;32;O
1425;26;O
1450;23;O
1453;15;O
1483;12;O
1507;20;O
1518;23;O
1541;13;O
1552;23;O
1554;22;O
1592;27;O
1599;19;O
1606;17;O
1633;20;O
1642;21;O
1650;27;O
1670;14;O
1679;21;O
1689;14;O
1743;25;O
1747;19;O
1753;31;O
1754;28;O
1760;23;O
1798;17;O
