#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.3
59.96;200;200;0;55.53;0;59.96;0;0.29
119.75;200;200;0;92.9;0;113.87;0;0.25
179.95;200;200;0;137.4;0;166.72;0;0.18
239.91;200;200;0;167.71;0;215.81;0;0.2
299.79;200;200;0;206.88;0;260.15;0;0.23
359.99;200;200;0;249.11;0;324.87;0;0.22
419.6;200;200;0;281.14;0;359.8;0;0.3
479.67;200;200;0;292.16;0;419.27;0;0.36
539.82;200;200;0;313.42;0;478.79;0;0.31
599.65;200;200;0;345.73;0;550.5;0;0.31
659.65;200;200;0;380.78;0;548.23;0;0.36
719.64;200;200;0;336.8;0;585.02;0;0.43
779.66;200;200;0;356.47;0;629.95;0;0.38
839.66;200;200;0;374.53;0;661.84;0;0.41
899.97;200;200;0;394.79;0;742.52;0;0.39
959.74;200;200;0;428.28;0;817.8;0;0.39
1019.84;200;200;0;453.42;0;879.31;0;0.4
1079.86;200;200;0;455.6;0;922.99;0;0.36
1139.68;200;200;0;433.33;0;785.67;0;0.47
1199.92;200;200;0;499.37;0;918.64;0;0.43
1259.89;200;200;0;539.91;0;1037.38;0;0.38
1319.93;200;196;0;575.65;0;1140.51;0;0.37
1379.85;200;186;0;494.01;0;1229.17;0;0.4
1439.83;200;180;0;461.5;0;1223.37;0;0.45
1499.96;200;162;0;502.74;0;1309.85;0;0.35
1559.87;200;156;0;508.41;0;1390.69;0;0.33
1619.99;200;152;0;548.56;0;1409.98;0;0.36
1679.6;200;142;0;487.37;0;1445.05;0;0.42
1739.98;200;136;0;526.63;0;1584.83;0;0.39
1799.6;200;135;0;545.89;0;1581.25;0;0.4
