#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;125.61;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.73;124.82;0.72;PP/0.02,TA/0.62,IS/0,PS/0.3,RB/0,OB/0.02,RP/0
119.99;124.82;1.27;PP/0.02,TA/1.12,IS/0,PS/0.74,RB/0,OB/0.02,RP/0
179.94;124.57;1.48;PP/0.03,TA/1.29,IS/0,PS/0.76,RB/0,OB/0.03,RP/0
239.74;124.5;1.66;PP/0.04,TA/1.41,IS/0,PS/0.77,RB/0,OB/0.03,RP/0
299.78;124.43;1.77;PP/0.05,TA/1.47,IS/0,PS/0.8,RB/0,OB/0.04,RP/0
359.97;124.36;1.89;PP/0.05,TA/1.54,IS/0,PS/0.82,RB/0,OB/0.04,RP/0
419.91;123.95;2.09;PP/0.06,TA/1.69,IS/0,PS/0.85,RB/0,OB/0.05,RP/0
479.68;123.86;2.24;PP/0.07,TA/1.79,IS/0,PS/0.86,RB/0,OB/0.06,RP/0
540;124.16;2.36;PP/0.08,TA/1.86,IS/0,PS/0.88,RB/0,OB/0.06,RP/0
599.89;124.16;2.51;PP/0.09,TA/1.96,IS/0,PS/0.91,RB/0,OB/0.07,RP/0
659.61;124.16;2.59;PP/0.09,TA/1.99,IS/0,PS/0.92,RB/0,OB/0.08,RP/0
719.97;124.16;2.68;PP/0.1,TA/2.04,IS/0,PS/0.95,RB/0,OB/0.09,RP/0
779.94;124.16;2.77;PP/0.11,TA/2.07,IS/0,PS/0.96,RB/0,OB/0.09,RP/0
839.96;124.65;2.86;PP/0.12,TA/2.1,IS/0,PS/0.98,RB/0,OB/0.1,RP/0
899.81;125.29;3.02;PP/0.13,TA/2.2,IS/0,PS/1,RB/0,OB/0.11,RP/0
960;125.37;3.12;PP/0.14,TA/2.25,IS/0,PS/1.02,RB/0,OB/0.11,RP/0
1019.88;125.56;3.25;PP/0.15,TA/2.32,IS/0,PS/1.05,RB/0,OB/0.12,RP/0
1079.6;126.11;3.38;PP/0.16,TA/2.38,IS/0,PS/1.08,RB/0,OB/0.13,RP/0
1139.98;126.11;3.48;PP/0.17,TA/2.44,IS/0,PS/1.1,RB/0,OB/0.14,RP/0
1199.95;126.11;3.56;PP/0.18,TA/2.48,IS/0,PS/1.11,RB/0,OB/0.14,RP/0
