#TimeStamp;TripTime;Type
38;13;O
40;25;O
50;27;O
57;10;O
83;29;O
84;18;O
171;12;O
191;24;O
191;24;O
208;19;O
210;25;O
224;22;O
249;22;O
259;18;O
314;32;O
330;22;O
346;31;O
384;21;O
385;32;O
394;28;O
412;32;O
416;12;O
420;8;O
472;22;O
505;11;O
510;20;O
511;21;O
542;24;O
567;20;O
574;23;O
602;22;O
619;32;O
642;16;O
662;15;O
677;24;O
678;24;O
699;7;O
719;16;O
745;18;O
746;12;O
776;23;O
793;21;O
815;20;O
844;17;O
846;24;O
848;19;O
856;24;O
888;32;O
900;20;O
910;14;O
934;14;O
935;16;O
954;18;O
999;22;O
1005;14;O
1009;16;O
1021;29;O
1041;18;O
1047;24;O
1088;21;O
1118;22;O
1161;27;O
1161;24;O
1162;27;O
1171;28;O
1179;22;O
1252;23;O
1274;29;O
1289;22;O
1291;25;O
1300;21;O
1364;25;O
1374;22;O
1378;18;O
1402;20;O
1422;6;O
1451;15;O
1478;26;O
1481;25;O
1490;26;O
1498;13;O
1518;19;O
1535;19;O
1571;26;O
1594;16;O
1599;28;O
1639;22;O
1640;27;O
1642;28;O
1661;26;O
1663;19;O
1705;23;O
1710;29;O
1715;21;O
1728;17;O
1753;26;O
1792;14;O
1794;24;O
