#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;89.58;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.93;91;0.1;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.83;90.7;0.12;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.86;90.38;0.24;PP/0.01,TA/0.15,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.99;90.38;0.27;PP/0.01,TA/0.16,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.99;90.38;0.3;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
359.94;90.38;0.33;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.83;90.38;0.36;PP/0.02,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
480;90.38;0.39;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.92;90.38;0.42;PP/0.02,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
599.8;90.06;0.45;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
659.62;89.73;0.48;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.94;89.61;0.52;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.65;89.6;0.54;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
839.8;89.6;0.57;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
899.59;89.6;0.6;PP/0.03,TA/0.26,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.75;89.6;0.62;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.63;89.49;0.65;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.62;89.22;0.68;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1139.91;89.18;0.7;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1199.58;89.18;0.73;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.94;89.18;0.75;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.99;89.18;0.77;PP/0.05,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1379.8;89.18;0.8;PP/0.05,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1439.78;89.18;0.82;PP/0.05,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1499.98;89.18;0.85;PP/0.05,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1559.64;89.18;0.86;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.66;89.18;0.89;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.6;89.15;0.91;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1739.75;89.01;0.93;PP/0.06,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1799.66;88.93;0.96;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
