#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.8;0.43;100;0;0;0;0;0;0;0;0;0
1199.58;0.29;100;0;0;0;0;0;0;0;0;0
1799.66;0.14;100;0;0;0;0;0;0;0;0;0
