#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;82.16;0.04;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.72;87.62;0.11;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.97;84.28;0.18;PP/0,TA/0.1,IS/0,PS/0.05,RB/0,OB/0.01,RP/0
179.61;83.5;0.24;PP/0.01,TA/0.14,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.63;83.41;0.27;PP/0.01,TA/0.15,IS/0,PS/0.08,RB/0,OB/0.02,RP/0
299.98;83.3;0.31;PP/0.01,TA/0.17,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
359.94;83.3;0.34;PP/0.01,TA/0.18,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.81;83.3;0.38;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.03,RP/0
479.97;83.3;0.41;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.03,RP/0
539.89;83.3;0.44;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.04,RP/0
599.62;83.3;0.49;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.04,RP/0
659.99;83.86;0.53;PP/0.02,TA/0.24,IS/0,PS/0.1,RB/0,OB/0.04,RP/0
719.88;83.68;0.56;PP/0.02,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
779.92;83.63;0.59;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
839.98;83.61;0.62;PP/0.03,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
899.82;83.61;0.65;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
959.59;83.61;0.67;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.06,RP/0
1019.65;83.61;0.7;PP/0.03,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1079.99;83.61;0.72;PP/0.04,TA/0.29,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1139.81;83.61;0.75;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.07,RP/0
1199.81;83.61;0.77;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.07,RP/0
1259.9;83.61;0.8;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1319.74;83.61;0.82;PP/0.04,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1379.97;83.89;0.84;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1439.96;84.94;0.86;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1499.75;84.48;0.89;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1559.8;84.02;0.92;PP/0.05,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1619.77;83.91;0.93;PP/0.06,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.08,RP/0
1679.96;83.84;0.96;PP/0.06,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.08,RP/0
1739.93;83.84;0.98;PP/0.06,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.08,RP/0
1799.86;83.8;0.99;PP/0.06,TA/0.35,IS/0,PS/0.15,RB/0,OB/0.08,RP/0
