#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;112.54;0.02;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.78;112.14;0.1;PP/0,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.67;112.14;0.11;PP/0.01,TA/0.05,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.95;111.64;0.25;PP/0.01,TA/0.16,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
239.68;111.52;0.3;PP/0.01,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
299.61;111.48;0.32;PP/0.01,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
359.75;111.48;0.35;PP/0.01,TA/0.2,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
419.98;111.48;0.38;PP/0.01,TA/0.21,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
479.7;111.48;0.41;PP/0.02,TA/0.22,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
539.86;111.46;0.44;PP/0.02,TA/0.23,IS/0,PS/0.12,RB/0,OB/0.03,RP/0
599.97;111.21;0.48;PP/0.02,TA/0.24,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
659.92;111.21;0.5;PP/0.02,TA/0.25,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
719.75;111.14;0.53;PP/0.03,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.04,RP/0
779.64;110.82;0.55;PP/0.03,TA/0.26,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
839.95;110.75;0.59;PP/0.03,TA/0.27,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
899.87;110.75;0.62;PP/0.03,TA/0.28,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
959.66;110.75;0.64;PP/0.03,TA/0.28,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1019.59;110.75;0.66;PP/0.04,TA/0.29,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1079.99;110.3;0.71;PP/0.04,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1139.76;110.07;0.74;PP/0.04,TA/0.31,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1199.89;110.07;0.77;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1259.69;110.06;0.8;PP/0.05,TA/0.32,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1319.59;110.06;0.82;PP/0.05,TA/0.33,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1379.71;110.06;0.85;PP/0.05,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1439.98;110.06;0.87;PP/0.06,TA/0.34,IS/0,PS/0.16,RB/0,OB/0.07,RP/0
1499.68;110.06;0.9;PP/0.06,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1559.99;110.06;0.92;PP/0.06,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1619.89;110.06;0.94;PP/0.07,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1679.86;110.06;0.97;PP/0.07,TA/0.35,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1739.75;109.86;0.99;PP/0.07,TA/0.36,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
1799.99;109.75;1.02;PP/0.07,TA/0.37,IS/0,PS/0.17,RB/0,OB/0.08,RP/0
