#TimeStamp;TripTime;Type
35;15;O
40;16;O
48;26;O
51;31;O
74;23;O
78;22;O
101;20;O
137;11;O
138;21;O
173;24;O
189;17;O
195;19;O
199;19;O
207;10;O
218;25;O
267;16;O
278;20;O
292;14;O
319;26;O
326;22;O
333;17;O
363;21;O
366;14;O
398;21;O
427;34;O
444;24;O
447;26;O
463;24;O
492;22;O
501;17;O
559;19;O
563;28;O
581;25;O
595;27;O
598;27;O
631;25;O
665;24;O
670;13;O
688;16;O
722;33;O
727;14;O
731;18;O
732;29;O
792;25;O
793;18;O
824;18;O
825;14;O
847;20;O
887;27;O
908;14;O
919;31;O
937;25;O
945;25;O
946;18;O
986;16;O
1007;17;O
1036;19;O
1037;29;O
1049;19;O
1050;26;O
1076;24;O
1114;17;O
1117;24;O
1130;13;O
1142;14;O
1142;23;O
1183;18;O
1214;16;O
1219;11;O
1257;14;O
1258;21;O
1264;19;O
1294;24;O
1304;20;O
1318;20;O
1337;14;O
1351;23;O
1388;19;O
1409;30;O
1417;34;O
1442;33;O
1442;24;O
1450;18;O
1489;28;O
1506;27;O
1517;18;O
1561;19;O
1586;28;O
1597;12;O
1602;19;O
1622;18;O
1627;21;O
1672;23;O
1682;38;O
1686;11;O
1701;32;O
1701;23;O
1727;20;O
1752;16;O
1759;26;O
1790;24;O
1798;8;O
1800;19;O
