#TimeStamp;TripTime;Type
31;14;O
37;14;O
58;31;O
60;24;O
62;16;O
75;22;O
116;12;O
131;15;O
152;13;O
155;21;O
162;23;O
229;18;O
236;18;O
258;27;O
258;20;O
272;23;O
285;15;O
322;33;O
332;6;O
353;24;O
364;26;O
370;29;O
403;21;O
413;11;O
462;17;O
463;33;O
487;10;O
495;16;O
511;26;O
538;15;O
554;11;O
563;19;O
571;16;O
586;20;O
601;34;O
622;26;O
662;22;O
663;18;O
700;31;O
730;14;O
746;20;O
758;32;O
768;24;O
777;23;O
822;14;O
841;22;O
852;24;O
873;20;O
877;33;O
913;28;O
943;26;O
959;20;O
962;20;O
977;18;O
1023;20;O
1052;24;O
1053;13;O
1057;23;O
1063;19;O
1070;16;O
1096;16;O
1102;10;O
1149;16;O
1160;28;O
1163;14;O
1173;14;O
1180;16;O
1206;12;O
1237;7;O
1245;23;O
1262;27;O
1267;22;O
1283;25;O
1294;14;O
1307;15;O
1339;36;O
1350;25;O
1355;23;O
1364;23;O
1409;25;O
1411;22;O
1431;21;O
1478;18;O
1505;24;O
1512;26;O
1535;24;O
1544;19;O
1569;27;O
1570;19;O
1604;15;O
1620;27;O
1622;25;O
1645;18;O
1655;24;O
1680;10;O
1694;31;O
1702;11;O
1734;21;O
1739;28;O
1747;19;O
1753;27;O
1773;20;O
