#TimeStamp;TripTime;Type
40;23;O
40;17;O
44;24;O
50;14;O
80;28;O
82;26;O
121;17;O
132;17;O
141;21;O
149;41;O
164;22;O
193;14;O
225;30;O
255;31;O
256;22;O
261;16;O
270;25;O
319;18;O
319;27;O
334;13;O
350;16;O
351;22;O
363;12;O
410;18;O
412;26;O
426;17;O
427;19;O
437;14;O
462;30;O
490;14;O
509;24;O
545;19;O
556;18;O
589;34;O
595;15;O
604;14;O
615;24;O
641;17;O
653;14;O
679;19;O
683;19;O
692;18;O
706;25;O
735;20;O
768;28;O
771;19;O
778;26;O
813;22;O
844;15;O
873;16;O
879;32;O
892;23;O
900;21;O
903;22;O
922;20;O
985;24;O
1003;23;O
1007;27;O
1020;19;O
1025;15;O
1035;20;O
1078;22;O
1104;31;O
1116;24;O
1143;21;O
1156;36;O
1168;24;O
1178;21;O
1205;23;O
1241;15;O
1245;23;O
1255;20;O
1265;7;O
1300;15;O
1309;24;O
1313;11;O
1329;23;O
1375;26;O
1381;32;O
1383;26;O
1395;8;O
1420;19;O
1430;12;O
1454;25;O
1466;21;O
1491;14;O
1498;16;O
1504;22;O
1527;16;O
1546;13;O
1569;26;O
1586;16;O
1590;17;O
1616;26;O
1621;11;O
1637;22;O
1650;20;O
1662;12;O
1668;22;O
1692;16;O
1714;9;O
1719;17;O
1725;12;O
1747;22;O
1762;15;O
1776;24;O
