#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;60.91;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.89;68.77;0.27;PP/0.02,TA/0.1,IS/0,PS/0.04,RB/0,OB/0.02,RP/0
119.63;68.85;0.33;PP/0.02,TA/0.14,IS/0,PS/0.07,RB/0,OB/0.02,RP/0
179.95;68.85;0.39;PP/0.02,TA/0.18,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
239.95;68.86;0.41;PP/0.02,TA/0.19,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
299.76;68.86;0.45;PP/0.02,TA/0.21,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
359.85;68.67;0.48;PP/0.02,TA/0.22,IS/0,PS/0.1,RB/0,OB/0.03,RP/0
419.66;68.59;0.52;PP/0.03,TA/0.23,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
479.88;68.58;0.54;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
539.6;68.58;0.57;PP/0.03,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
599.99;68.52;0.62;PP/0.03,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.04,RP/0
659.93;68.32;0.64;PP/0.03,TA/0.27,IS/0,PS/0.11,RB/0,OB/0.05,RP/0
719.9;68.32;0.67;PP/0.04,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
779.9;68.09;0.7;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
839.8;67.88;0.72;PP/0.04,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
899.78;67.84;0.75;PP/0.04,TA/0.3,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
959.81;67.84;0.78;PP/0.04,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1019.89;67.84;0.81;PP/0.05,TA/0.32,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1079.9;67.84;0.83;PP/0.05,TA/0.33,IS/0,PS/0.13,RB/0,OB/0.06,RP/0
1139.98;67.6;0.86;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1199.91;67.53;0.89;PP/0.05,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1259.62;67.49;0.91;PP/0.06,TA/0.34,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1319.93;67.49;0.95;PP/0.06,TA/0.35,IS/0,PS/0.14,RB/0,OB/0.07,RP/0
1379.97;67.49;1;PP/0.06,TA/0.37,IS/0,PS/0.15,RB/0,OB/0.07,RP/0
1439.77;67.49;1.05;PP/0.07,TA/0.38,IS/0,PS/0.15,RB/0,OB/0.08,RP/0
1499.71;67.3;1.09;PP/0.07,TA/0.39,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1559.81;67.12;1.11;PP/0.08,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1619.74;66.88;1.13;PP/0.08,TA/0.4,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1679.76;66.72;1.16;PP/0.08,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1739.66;66.65;1.18;PP/0.09,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.08,RP/0
1799.63;66.63;1.2;PP/0.09,TA/0.41,IS/0,PS/0.16,RB/0,OB/0.09,RP/0
