#TimeStamp;TripTime;Type
37;25;O
48;25;O
50;26;O
61;16;O
67;17;O
79;21;O
160;16;O
161;20;O
162;25;O
189;23;O
214;20;O
258;13;O
265;22;O
298;18;O
303;24;O
311;30;O
321;13;O
349;19;O
372;17;O
393;19;O
427;28;O
435;31;O
446;24;O
478;19;O
498;25;O
520;23;O
533;21;O
536;19;O
542;13;O
602;22;O
625;19;O
626;19;O
635;24;O
657;13;O
665;25;O
712;26;O
725;21;O
740;25;O
784;24;O
826;26;O
830;31;O
846;40;O
856;27;O
871;32;O
898;11;O
905;8;O
933;30;O
956;18;O
976;6;O
1014;25;O
1025;22;O
1048;16;O
1052;20;O
1066;28;O
1091;13;O
1105;23;O
1128;12;O
1156;16;O
1159;23;O
1183;14;O
1193;20;O
1196;20;O
1208;19;O
1231;19;O
1251;22;O
1276;23;O
1312;35;O
1328;25;O
1332;39;O
1333;21;O
1334;23;O
1386;30;O
1411;20;O
1437;31;O
1482;33;O
1503;23;O
1513;26;O
1515;26;O
1519;35;O
1538;42;O
1546;14;O
1565;7;O
1599;10;O
1618;24;O
1631;22;O
1644;25;O
1673;20;O
1690;31;O
1698;30;O
1715;15;O
1717;26;O
1743;21;O
1757;14;O
1775;24;O
1785;15;O
1791;19;O
