#TimeStamp;DistanceTraveled
59.68;181.55
119.9;80.28
179.82;90.59
239.72;121.7
299.98;193.05
359.97;128.84
419.95;154.91
479.7;164.89
539.64;180.98
599.97;180.24
659.91;168
719.97;160
779.96;118.97
839.99;132.26
900;136.09
959.83;131.31
1019.58;157.45
1079.96;142.99
1139.77;144.31
1199.81;138.67
1259.96;207.88
1319.73;184.14
1379.94;195.71
1439.89;175.02
1499.93;229.58
1559.83;155.79
1619.74;187.08
1679.76;220.62
1739.87;185.42
1799.78;228.46
