#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;100;0;0;0;0;0;0;0;0;0
599.62;0.39;100;0;0;0;0;0;0;0;0;0
1199.99;0.19;100;0;0;0;0;0;0;0;0;0
1799.76;0.07;100;0;0;0;0;0;0;0;0;0
