#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;111.04;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.9;111.04;0.09;PP/0,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.97;110.75;0.26;PP/0.01,TA/0.19,IS/0,PS/0.14,RB/0,OB/0.01,RP/0
179.63;110.71;0.28;PP/0.01,TA/0.2,IS/0,PS/0.14,RB/0,OB/0.01,RP/0
239.96;110.69;0.32;PP/0.01,TA/0.21,IS/0,PS/0.14,RB/0,OB/0.01,RP/0
299.98;110.69;0.35;PP/0.01,TA/0.22,IS/0,PS/0.15,RB/0,OB/0.02,RP/0
359.99;98.67;0.42;PP/0.01,TA/0.26,IS/0,PS/0.15,RB/0,OB/0.02,RP/0
419.91;94.61;0.46;PP/0.02,TA/0.28,IS/0,PS/0.16,RB/0,OB/0.02,RP/0
479.89;91.65;0.48;PP/0.02,TA/0.28,IS/0,PS/0.16,RB/0,OB/0.02,RP/0
539.9;87.13;0.51;PP/0.02,TA/0.29,IS/0,PS/0.16,RB/0,OB/0.02,RP/0
599.87;82.45;0.54;PP/0.02,TA/0.3,IS/0,PS/0.16,RB/0,OB/0.03,RP/0
659.98;77.45;0.56;PP/0.02,TA/0.31,IS/0,PS/0.17,RB/0,OB/0.03,RP/0
719.72;74.96;0.59;PP/0.03,TA/0.31,IS/0,PS/0.17,RB/0,OB/0.03,RP/0
779.59;70.59;0.61;PP/0.03,TA/0.32,IS/0,PS/0.17,RB/0,OB/0.03,RP/0
839.63;64.66;0.65;PP/0.03,TA/0.33,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
899.69;64.66;0.69;PP/0.03,TA/0.33,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
959.91;64.55;0.72;PP/0.04,TA/0.35,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
1019.59;64.2;0.74;PP/0.04,TA/0.35,IS/0,PS/0.18,RB/0,OB/0.04,RP/0
1079.82;63.79;0.77;PP/0.04,TA/0.36,IS/0,PS/0.18,RB/0,OB/0.05,RP/0
1139.98;63.63;0.79;PP/0.04,TA/0.36,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1199.98;63.44;0.82;PP/0.05,TA/0.36,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1259.75;63.35;0.84;PP/0.05,TA/0.37,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1319.67;63.32;0.86;PP/0.05,TA/0.37,IS/0,PS/0.19,RB/0,OB/0.05,RP/0
1379.88;63.32;0.89;PP/0.05,TA/0.38,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
1439.98;63.32;0.91;PP/0.05,TA/0.38,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
1499.91;63.32;0.94;PP/0.06,TA/0.39,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
1559.99;63.32;0.96;PP/0.07,TA/0.39,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
1619.93;63.32;0.98;PP/0.07,TA/0.39,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
1679.9;63.29;1;PP/0.07,TA/0.4,IS/0,PS/0.2,RB/0,OB/0.06,RP/0
1739.96;63.14;1.03;PP/0.07,TA/0.4,IS/0,PS/0.21,RB/0,OB/0.07,RP/0
1799.96;62.99;1.05;PP/0.08,TA/0.41,IS/0,PS/0.21,RB/0,OB/0.07,RP/0
