#TimeStamp;TripTime;Type
31;10;O
43;15;O
44;22;O
59;31;O
63;22;O
75;21;O
91;14;O
134;19;O
135;16;O
149;14;O
178;14;O
190;13;O
210;28;O
213;18;O
226;13;O
228;14;O
264;19;O
282;28;O
304;21;O
329;20;O
337;29;O
355;22;O
356;20;O
374;19;O
404;31;O
411;26;O
437;21;O
472;15;O
474;29;O
475;28;O
482;26;O
520;16;O
524;23;O
571;20;O
573;26;O
593;22;O
609;28;O
613;19;O
642;23;O
648;17;O
699;26;O
709;21;O
715;16;O
736;24;O
740;21;O
754;23;O
805;20;O
826;23;O
828;14;O
839;20;O
863;18;O
869;22;O
899;18;O
910;21;O
938;17;O
944;17;O
952;24;O
972;7;O
974;22;O
1034;23;O
1056;27;O
1066;21;O
1069;20;O
1087;25;O
1135;12;O
1141;58;O
1150;30;O
1157;19;O
1172;18;O
1180;32;O
1221;13;O
1231;27;O
1245;20;O
1266;16;O
1288;33;O
1337;24;O
1341;21;O
1341;15;O
1355;15;O
1368;52;O
1397;29;O
1444;27;O
1465;15;O
1474;25;O
1481;22;O
1492;26;O
1534;20;O
1547;17;O
1571;21;O
1580;17;O
1594;17;O
1618;24;O
1620;42;O
1634;24;O
1657;21;O
1663;23;O
1708;18;O
1717;46;O
1722;22;O
1724;7;O
1739;36;O
1755;33;O
1796;18;O
