#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;102.28;0.03;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.95;101.5;0.15;PP/0,TA/0.1,IS/0,PS/0.03,RB/0,OB/0.01,RP/0
119.98;100.56;0.24;PP/0,TA/0.17,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
179.82;100.56;0.27;PP/0.01,TA/0.18,IS/0,PS/0.08,RB/0,OB/0.01,RP/0
239.8;100.31;0.3;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
299.84;100.16;0.32;PP/0.01,TA/0.19,IS/0,PS/0.09,RB/0,OB/0.01,RP/0
359.59;100.14;0.35;PP/0.01,TA/0.2,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
419.98;100.14;0.39;PP/0.01,TA/0.22,IS/0,PS/0.09,RB/0,OB/0.02,RP/0
479.92;100.09;0.41;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
539.8;99.8;0.44;PP/0.02,TA/0.23,IS/0,PS/0.1,RB/0,OB/0.02,RP/0
599.97;99.75;0.47;PP/0.02,TA/0.24,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
659.79;99.75;0.49;PP/0.02,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
719.79;99.52;0.52;PP/0.03,TA/0.25,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
779.95;99.2;0.54;PP/0.03,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
839.97;99.02;0.57;PP/0.03,TA/0.26,IS/0,PS/0.11,RB/0,OB/0.03,RP/0
899.81;98.99;0.59;PP/0.03,TA/0.27,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
959.65;98.99;0.62;PP/0.03,TA/0.28,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1019.96;98.99;0.65;PP/0.03,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.04,RP/0
1079.72;98.99;0.67;PP/0.04,TA/0.29,IS/0,PS/0.12,RB/0,OB/0.05,RP/0
1139.87;98.99;0.7;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1199.72;98.73;0.72;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1259.91;98.6;0.74;PP/0.04,TA/0.3,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1319.86;98.56;0.76;PP/0.04,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1380;98.38;0.78;PP/0.05,TA/0.31,IS/0,PS/0.13,RB/0,OB/0.05,RP/0
1439.96;98.26;0.8;PP/0.05,TA/0.31,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1499.83;98.23;0.83;PP/0.05,TA/0.32,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1559.65;98.21;0.85;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1619.78;98.19;0.88;PP/0.05,TA/0.33,IS/0,PS/0.14,RB/0,OB/0.06,RP/0
1679.83;98.19;0.9;PP/0.06,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1739.95;98.19;0.92;PP/0.06,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
1799.96;98.19;0.94;PP/0.06,TA/0.34,IS/0,PS/0.15,RB/0,OB/0.06,RP/0
