#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.29
59.95;200;200;0;53.4;0;58.31;0;0.27
119.98;200;200;0;85.95;0;111.6;0;0.31
179.82;200;200;0;122.82;0;174.84;0;0.2
239.8;200;200;0;166.48;0;212.49;0;0.27
299.84;200;200;0;192.18;0;269.52;0;0.24
359.59;200;200;0;217.95;0;329.46;0;0.24
419.98;200;200;0;237.95;0;363.6;0;0.24
479.92;200;200;0;281.9;0;426.46;0;0.27
539.8;200;200;0;334.65;0;465.78;0;0.28
599.97;200;200;0;346.11;0;526.62;0;0.3
659.79;200;200;0;371.74;0;534.91;0;0.31
719.79;200;200;0;363.44;0;535.77;0;0.34
779.95;200;200;0;397.39;0;632.54;0;0.29
839.97;200;200;0;383.05;0;566.21;0;0.41
899.81;200;200;0;381.43;0;771.46;0;0.28
959.65;200;200;0;416.47;0;729.74;0;0.37
1019.96;200;200;0;479.18;0;836.12;0;0.26
1079.72;200;200;0;488.07;0;871.44;0;0.3
1139.87;200;193;0;446.11;0;922.51;0;0.25
1199.72;200;179;0;515.81;0;1008.02;0;0.28
1259.91;200;165;0;472.9;0;1105.96;0;0.24
1319.86;200;146;0;508.41;0;1158;0;0.24
1380;200;139;0;521.57;0;1181.23;0;0.3
1439.96;200;114;0;508.53;0;1329.09;0;0.28
1499.83;200;102;0;511.41;0;1343.81;0;0.36
1559.65;200;93;0;514.03;0;1438.15;0;0.28
1619.78;200;78;0;458.41;0;1522.62;0;0.23
1679.83;200;75;0;502.25;0;1548;0;0.29
1739.95;200;64;0;511.21;0;1558.09;0;0.36
1799.96;200;58;0;526.48;0;1633.77;0;0.36
