#TimeStamp;TripTime;Type
36;19;O
42;21;O
52;22;O
59;33;O
65;11;O
70;19;O
89;10;O
131;18;O
155;28;O
156;14;O
187;15;O
191;18;O
213;23;O
246;30;O
265;21;O
281;18;O
288;24;O
307;13;O
333;25;O
341;20;O
375;25;O
407;22;O
411;19;O
417;31;O
452;23;O
470;17;O
471;28;O
484;14;O
536;21;O
548;24;O
565;22;O
583;19;O
591;27;O
619;20;O
652;24;O
664;20;O
670;27;O
670;13;O
719;14;O
730;24;O
746;22;O
807;16;O
817;29;O
829;42;O
843;20;O
856;19;O
869;21;O
880;13;O
925;19;O
938;26;O
947;17;O
965;23;O
1001;15;O
1019;23;O
1042;26;O
1058;24;O
1066;16;O
1081;25;O
1086;24;O
1128;10;O
1168;15;O
1173;23;O
1211;38;O
1219;35;O
1236;24;O
1253;26;O
1265;29;O
1285;24;O
1325;25;O
1347;33;O
1358;21;O
1373;22;O
1382;25;O
1391;25;O
1430;13;O
1463;17;O
1476;29;O
1492;21;O
1509;8;O
1523;30;O
1537;28;O
1554;15;O
1580;26;O
1596;23;O
1609;22;O
1631;32;O
1652;14;O
1672;28;O
1674;24;O
1692;26;O
1716;12;O
1720;14;O
1732;59;O
1738;16;O
1781;29;O
1785;25;O
1795;13;O
