#TimeStamp;TripTime;Type
28;15;O
32;15;O
36;13;O
51;22;O
54;24;O
54;39;O
66;15;O
70;18;O
72;21;O
77;24;O
93;24;O
160;18;O
227;17;O
237;22;O
319;25;O
342;19;O
357;13;O
457;26;O
461;27;O
476;25;O
491;22;O
506;24;O
509;25;O
533;25;O
667;26;O
671;29;O
686;21;O
713;24;O
719;26;O
829;25;O
831;13;O
843;28;O
874;15;O
875;18;O
958;19;O
1029;14;O
1044;20;O
1060;20;O
1085;24;O
1109;27;O
1140;23;O
1223;23;O
1229;27;O
1256;25;O
1280;19;O
1295;16;O
1314;13;O
1367;25;O
1390;7;O
1393;40;O
1401;24;O
1402;41;O
1415;15;O
1439;21;O
1497;23;O
1522;19;O
1566;12;O
1587;22;O
1618;19;O
1638;13;O
1653;19;O
1660;19;O
1668;16;O
1749;20;O
1760;22;O
