#TimeStamp;Bot;Pod;OutputStation
33.91;0;25;1
38.53;1;30;2
41.32;6;4;0
48.7;1;30;2
51.64;6;4;0
56.57;3;11;1
58.86;1;30;2
61.69;6;4;0
66.73;3;11;1
69.12;1;30;2
72.11;6;4;0
77.02;3;11;1
79.25;1;30;2
82.41;6;4;0
87.01;3;11;1
89.38;1;30;2
92.47;6;4;0
97.15;3;11;1
99.43;1;30;2
102.78;6;4;0
107.57;3;11;1
109.85;1;30;2
112.5;6;4;0
117.99;3;11;1
120.04;1;30;2
122.85;2;26;0
128.41;3;11;1
130.27;1;30;2
132.98;2;26;0
138.6;3;11;1
140.69;1;30;2
143.27;2;26;0
149.02;3;11;1
151.11;1;30;2
153.69;2;26;0
159.44;3;11;1
161.53;1;30;2
163.73;2;26;0
169.86;3;11;1
171.95;1;30;2
174.15;2;26;0
180.28;3;11;1
182.37;1;30;2
184.37;2;26;0
190.7;8;5;1
192.79;4;18;2
194.57;2;26;0
201.08;8;5;1
203.17;4;18;2
205;2;26;0
211.12;8;5;1
213.61;4;18;2
215.42;2;26;0
221.54;8;5;1
223.99;4;18;2
225.5;2;26;0
231.58;8;5;1
234.03;4;18;2
235.92;2;26;0
241.67;8;5;1
244.45;4;18;2
246.34;2;26;0
252.09;8;5;1
254.87;4;18;2
256.76;2;26;0
262.51;8;5;1
265.29;4;18;2
267.18;2;26;0
272.95;0;47;1
275.71;4;18;2
277.44;2;26;0
283.12;0;47;1
286.13;4;18;2
287.61;2;26;0
293.21;0;47;1
296.24;4;18;2
298.03;9;29;0
303.37;0;47;1
306.37;4;18;2
308.37;9;29;0
313.34;0;47;1
316.42;4;18;2
318.14;9;29;0
323.23;0;47;1
326.46;5;42;2
328.28;9;29;0
333.42;0;47;1
336.77;5;42;2
338.42;9;29;0
343.46;0;47;1
346.96;5;42;2
348.46;9;29;0
353.33;0;47;1
356.96;5;42;2
358.51;9;29;0
363.51;0;47;1
367;5;42;2
368.55;9;29;0
373.55;0;47;1
376.62;5;42;2
378.6;9;29;0
383.35;0;47;1
387.04;5;42;2
388.64;9;29;0
393.18;0;47;1
397.46;5;42;2
399.06;7;50;0
403.45;3;8;1
407.88;5;42;2
409.34;7;50;0
413.6;8;3;1
418.03;5;42;2
419.48;7;50;0
424.02;8;3;1
428.03;5;42;2
429.54;7;50;0
433.76;8;3;1
438.34;1;39;2
439.72;7;50;0
444.11;8;3;1
448.44;1;39;2
450.01;6;32;0
458.48;1;39;2
460.09;6;32;0
461.94;0;43;1
468.51;1;39;2
469.85;6;32;0
472.17;0;43;1
478.9;4;28;2
480.09;6;32;0
482.07;0;43;1
489.07;4;28;2
490.17;6;32;0
492.47;0;43;1
499.49;4;28;2
500.42;6;32;0
502.3;0;43;1
509.91;4;28;2
510.51;6;32;0
512.45;0;43;1
519.87;4;28;2
520.59;6;32;0
522.27;0;43;1
529.59;4;28;2
531.01;6;32;0
532.27;0;43;1
539.96;4;28;2
541.43;6;32;0
542.27;0;43;1
550;4;28;2
551.85;6;32;0
552.52;0;43;1
560.46;4;28;2
562.27;6;32;0
562.94;0;43;1
570.88;4;28;2
572.56;6;32;0
573.11;0;43;1
581.3;4;28;2
582.69;6;32;0
583.36;0;43;1
591.72;4;28;2
593.11;6;32;0
593.78;0;43;1
602.14;4;28;2
603.4;6;32;0
604.2;0;43;1
612.56;5;27;2
613.23;2;17;0
614.38;0;43;1
622.62;5;27;2
623.13;2;17;0
624.62;0;43;1
632.31;5;27;2
633.55;2;17;0
635.04;0;43;1
642.51;5;27;2
643.84;2;17;0
645.46;3;21;1
652.6;5;27;2
653.97;2;17;0
655.66;3;21;1
662.34;5;27;2
664.39;9;24;0
665.71;3;21;1
672.66;1;41;2
674.51;9;24;0
675.67;3;21;1
682.68;1;41;2
684.59;9;24;0
685.75;3;21;1
692.89;1;41;2
694.93;9;24;0
695.81;3;21;1
702.77;1;41;2
705.35;9;24;0
705.77;3;21;1
712.93;1;41;2
715.61;9;24;0
715.88;3;21;1
723.32;1;41;2
725.77;9;24;0
726.23;3;21;1
733.36;1;41;2
736.19;9;24;0
736.36;3;21;1
743.51;1;41;2
