#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.33
59.96;200;200;0;56.91;0;59.96;0;0.34
119.63;200;200;0;88.05;0;113.98;0;0.48
179.7;200;200;0;101.73;0;153.44;0;0.45
239.95;200;200;0;109.1;0;194.56;0;0.5
299.68;200;200;0;154.52;0;255.66;0;0.57
359.96;200;200;0;165.93;0;327.21;0;0.59
419.78;200;200;0;185.52;0;366.3;0;0.6
479.96;200;200;0;167.23;0;382.64;0;0.58
539.98;200;200;0;199.3;0;431.95;0;0.58
599.87;200;200;0;222.53;0;488.97;0;0.53
659.61;200;200;0;240.97;0;481.91;0;0.57
719.62;200;200;0;255.84;0;546.73;0;0.6
779.76;200;200;0;262.44;0;593.54;0;0.64
839.9;200;200;0;264.29;0;670.6;0;0.67
899.86;200;200;0;291.02;0;707.5;0;0.58
959.82;200;191;0;281.35;0;668.76;0;0.6
1019.99;200;182;0;298.42;0;840.03;0;0.61
1079.87;200;173;0;308.37;0;844.98;0;0.64
1139.6;200;164;0;332.7;0;957.44;0;0.55
1199.91;200;153;0;363.72;0;905.48;0;0.55
1259.8;200;140;0;362.36;0;909.1;0;0.52
1319.75;200;128;0;409.67;0;1048.19;0;0.42
1379.88;200;119;0;443.19;0;1233.99;0;0.35
1439.97;200;107;0;452.11;0;1264.11;0;0.43
1499.81;200;102;0;433.89;0;1274.5;0;0.49
1559.82;200;96;0;418.66;0;1288.02;0;0.51
1619.67;200;83;0;418.87;0;1272.63;0;0.57
1679.77;200;75;0;450.49;0;1358.89;0;0.57
1739.85;200;65;0;434.53;0;1519.94;0;0.55
1799.72;200;54;0;359.08;0;1558.59;0;0.64
