#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
12;35.50;3.50;False;False;True;False;144;19.50;1.50;True;False;False;False;2;19.69630588686283;1.4292696960609705;18.850945107059033;20.54166666666663
12;35.50;3.50;False;False;True;False;146;21.50;1.50;True;False;False;False;2;18.98388888888894;0.07135802469134275;18.795000000000073;19.17277777777781
12;35.50;3.50;False;False;True;False;149;24.50;1.50;True;False;False;False;2;16.801760458079798;0.38216253004431433;16.36463202727009;17.238888888889505
12;35.50;3.50;False;False;True;False;153;14.50;2.50;True;False;False;False;1;19.276111111111504;0;19.276111111111504;19.276111111111504
12;35.50;3.50;False;False;True;False;155;16.50;2.50;True;False;False;False;1;18.151666666667097;0;18.151666666667097;18.151666666667097
12;35.50;3.50;False;False;True;False;157;18.50;2.50;True;False;False;False;1;16.937777777777796;0;16.937777777777796;16.937777777777796
12;35.50;3.50;False;False;True;False;158;19.50;2.50;True;False;False;False;1;17.365555555555602;0;17.365555555555602;17.365555555555602
12;35.50;3.50;False;False;True;False;160;21.50;2.50;True;False;False;False;2;14.766388888888827;0.2399705246912497;14.420000000000016;15.112777777777637
12;35.50;3.50;False;False;True;False;161;22.50;2.50;True;False;False;False;4;14.487272714391011;0.4316646659243718;13.71333333333348;15.306868635341289
12;35.50;3.50;False;False;True;False;162;23.50;2.50;True;False;False;False;1;13.197503596460365;0;13.197503596460365;13.197503596460365
12;35.50;3.50;False;False;True;False;163;24.50;2.50;True;False;False;False;3;12.705783992752458;0.3792255337870318;12.24666666666667;13.405591520177722
12;35.50;3.50;False;False;True;False;181;14.50;4.50;True;False;False;False;2;18.794166666666683;9.629557915787483;16.599906208586617;20.98842712474675
12;35.50;3.50;False;False;True;False;183;16.50;4.50;True;False;False;False;1;17.558888888889214;0;17.558888888889214;17.558888888889214
12;35.50;3.50;False;False;True;False;184;17.50;4.50;True;False;False;False;1;17.13388888888892;0;17.13388888888892;17.13388888888892
12;35.50;3.50;False;False;True;False;185;18.50;4.50;True;False;False;False;1;17.603888888888946;0;17.603888888888946;17.603888888888946
12;35.50;3.50;False;False;True;False;189;22.50;4.50;True;False;False;False;1;14.177777777777692;0;14.177777777777692;14.177777777777692
12;35.50;3.50;False;False;True;False;190;23.50;4.50;True;False;False;False;1;13.993888888888932;0;13.993888888888932;13.993888888888932
12;35.50;3.50;False;False;True;False;191;24.50;4.50;True;False;False;False;5;14.59952672717922;0.3704576827884394;13.91607514649013;15.372871569190465
12;35.50;3.50;False;False;True;False;233;24.50;7.50;True;False;False;False;1;18.497777777777742;0;18.497777777777742;18.497777777777742
28;35.50;9.50;False;False;True;False;202;21.50;5.50;True;False;False;False;1;22.195259795465745;0;22.195259795465745;22.195259795465745
28;35.50;9.50;False;False;True;False;228;19.50;7.50;True;False;False;False;1;18.412871569190315;0;18.412871569190315;18.412871569190315
28;35.50;9.50;False;False;True;False;230;21.50;7.50;True;False;False;False;1;18.970000000000027;0;18.970000000000027;18.970000000000027
28;35.50;9.50;False;False;True;False;233;24.50;7.50;True;False;False;False;3;16.16901154646551;0.36436851044336666;15.803333333333512;16.865735945459505
28;35.50;9.50;False;False;True;False;239;16.50;8.50;True;False;False;False;1;17.522777777778174;0;17.522777777778174;17.522777777778174
28;35.50;9.50;False;False;True;False;240;17.50;8.50;True;False;False;False;2;17.231158006817736;0.05707859863358606;17.062222222222545;17.400093791412928
28;35.50;9.50;False;False;True;False;241;18.50;8.50;True;False;False;False;2;22.801388888888994;80.04639274691279;16.475000000000136;29.12777777777785
28;35.50;9.50;False;False;True;False;244;21.50;8.50;True;False;False;False;3;14.653617105215025;0.0028564365060843363;14.592222222222176;14.689740204533791
28;35.50;9.50;False;False;True;False;246;23.50;8.50;True;False;False;False;1;13.428888888888878;0;13.428888888888878;13.428888888888878
28;35.50;9.50;False;False;True;False;247;24.50;8.50;True;False;False;False;1;13.303888888889105;0;13.303888888889105;13.303888888889105
28;35.50;9.50;False;False;True;False;267;16.50;10.50;True;False;False;False;1;18.428888888889105;0;18.428888888889105;18.428888888889105
28;35.50;9.50;False;False;True;False;268;17.50;10.50;True;False;False;False;1;16.72277777777788;0;16.72277777777788;16.72277777777788
28;35.50;9.50;False;False;True;False;269;18.50;10.50;True;False;False;False;2;17.39121209544834;1.2957248508302024;16.58631307978544;18.196111111111236
28;35.50;9.50;False;False;True;False;270;19.50;10.50;True;False;False;False;1;16.10909085756225;0;16.10909085756225;16.10909085756225
28;35.50;9.50;False;False;True;False;272;21.50;10.50;True;False;False;False;1;14.59499999999997;0;14.59499999999997;14.59499999999997
28;35.50;9.50;False;False;True;False;274;23.50;10.50;True;False;False;False;1;13.09833333333333;0;13.09833333333333;13.09833333333333
28;35.50;9.50;False;False;True;False;275;24.50;10.50;True;False;False;False;2;14.588055555555577;0.21963719135804274;14.256666666666675;14.91944444444448
