#TimeStamp;TripTime;Type
40;21;O
47;16;O
49;25;O
67;15;O
80;29;O
87;32;O
123;21;O
171;20;O
187;19;O
196;26;O
209;21;O
240;67;O
284;21;O
294;28;O
302;14;O
310;16;O
314;25;O
377;12;O
384;19;O
388;16;O
431;30;O
443;36;O
483;21;O
484;41;O
490;14;O
514;33;O
535;22;O
544;18;O
562;13;O
580;31;O
641;33;O
648;18;O
656;17;O
665;27;O
673;28;O
684;16;O
751;14;O
765;25;O
788;7;O
798;23;O
799;25;O
832;23;O
867;18;O
875;21;O
883;31;O
924;20;O
931;30;O
941;28;O
956;19;O
974;12;O
991;7;O
1028;10;O
1034;21;O
1057;14;O
1062;25;O
1085;17;O
1094;32;O
1100;18;O
1119;18;O
1142;21;O
1162;15;O
1179;15;O
1197;46;O
1200;36;O
1208;20;O
1257;23;O
1277;21;O
1278;48;O
1291;15;O
1301;35;O
1331;12;O
1335;22;O
1370;13;O
1381;19;O
1391;20;O
1393;33;O
1436;25;O
1442;23;O
1444;14;O
1478;22;O
1479;27;O
1480;14;O
1515;17;O
1525;16;O
1543;15;O
1560;27;O
1565;22;O
1570;18;O
1601;19;O
1612;20;O
1653;26;O
1663;26;O
1674;74;O
1677;23;O
1693;27;O
1706;21;O
1754;18;O
1757;35;O
1766;18;O
1777;14;O
1787;16;O
1789;25;O
