Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;35.50;3.50;246;185;34;29.92776950206498;383.5552196747734;4.104444444444482;75.1388888888896;7.235294117647059;858.1987735187174;1800
OutputStation1;35.50;9.50;242;178;32;30.446088112815367;410.051053133688;4.116111111110968;77.27611111111139;7.5625;874.399552621701;1800
OutputStation2;0.50;6.50;229;172;34;27.507023385219895;326.2100368827633;4.04444444444448;59.22166666666652;6.735294117647059;922.8023738404279;1800
