#TimeStamp;TripTime;Type
31;10;O
48;23;O
53;30;O
54;22;O
74;23;O
74;25;O
158;26;O
160;19;O
172;19;O
188;26;O
199;26;O
212;19;O
244;25;O
266;26;O
266;17;O
278;11;O
313;20;O
315;19;O
321;32;O
367;24;O
381;13;O
391;33;O
397;25;O
406;18;O
443;16;O
459;14;O
470;25;O
481;13;O
518;23;O
521;25;O
537;7;O
569;22;O
571;27;O
574;20;O
588;14;O
601;17;O
620;18;O
651;12;O
674;10;O
678;22;O
698;24;O
704;16;O
719;22;O
763;26;O
779;19;O
780;7;O
790;17;O
810;27;O
810;18;O
849;22;O
864;21;O
870;21;O
897;18;O
915;27;O
923;18;O
941;16;O
965;12;O
989;23;O
995;21;O
1030;24;O
1031;15;O
1041;22;O
1063;11;O
1081;7;O
1083;18;O
1127;14;O
1132;6;O
1160;14;O
1190;16;O
1225;30;O
1233;22;O
1243;23;O
1252;22;O
1280;21;O
1303;14;O
1319;35;O
1339;21;O
1341;29;O
1350;16;O
1382;14;O
1400;14;O
1401;22;O
1418;15;O
1461;21;O
1465;25;O
1490;27;O
1509;7;O
1519;26;O
1546;17;O
1551;30;O
1556;28;O
1575;17;O
1602;32;O
1648;24;O
1649;18;O
1661;32;O
1668;26;O
1691;15;O
1701;18;O
1723;24;O
1766;28;O
1778;17;O
1779;32;O
1790;19;O
1800;25;O
