#TimeStamp;TripTime;Type
39;16;O
40;21;O
41;12;O
53;30;O
64;21;O
74;21;O
136;28;O
183;23;O
194;16;O
204;17;O
218;22;O
230;17;O
294;7;O
323;7;O
323;23;O
346;16;O
362;20;O
414;15;O
425;22;O
446;13;O
475;19;O
476;19;O
553;16;O
558;24;O
567;15;O
589;27;O
638;16;O
641;29;O
644;26;O
675;19;O
677;26;O
736;21;O
736;21;O
769;27;O
773;25;O
812;19;O
815;23;O
831;20;O
900;17;O
902;26;O
910;7;O
928;18;O
973;13;O
981;19;O
989;7;O
1039;14;O
1045;14;O
1059;38;O
1061;17;O
1096;31;O
1103;24;O
1113;17;O
1119;16;O
1131;7;O
1189;17;O
1202;14;O
1204;31;O
1210;20;O
1229;16;O
1295;18;O
1300;20;O
1306;19;O
1317;18;O
1337;12;O
1337;17;O
1360;16;O
1397;14;O
1405;21;O
1420;22;O
1427;26;O
1430;16;O
1466;13;O
1467;22;O
1487;14;O
1502;13;O
1525;22;O
1526;18;O
1539;12;O
1553;20;O
1563;14;O
1580;20;O
1596;11;O
1614;13;O
1632;17;O
1636;20;O
1644;20;O
1646;18;O
1676;20;O
1678;18;O
1694;16;O
1714;23;O
1716;19;O
1742;18;O
1767;16;O
1771;22;O
1773;14;O
1781;17;O
