#TimeStamp;TripTime;Type
38;14;O
41;18;O
61;28;O
63;12;O
63;15;O
79;24;O
124;20;O
162;24;O
182;19;O
194;16;O
221;21;O
222;18;O
255;22;O
266;22;O
301;29;O
319;20;O
333;11;O
347;13;O
361;18;O
412;17;O
423;18;O
446;24;O
459;18;O
480;19;O
527;23;O
530;24;O
558;17;O
560;23;O
585;23;O
602;17;O
618;26;O
658;16;O
659;7;O
665;25;O
706;19;O
707;13;O
726;25;O
758;23;O
760;27;O
808;20;O
816;27;O
829;17;O
836;15;O
838;24;O
885;22;O
896;35;O
897;23;O
925;21;O
945;26;O
950;14;O
969;22;O
981;25;O
1011;24;O
1033;15;O
1047;16;O
1120;24;O
1129;30;O
1140;30;O
1140;15;O
1141;26;O
1148;13;O
1220;14;O
1248;20;O
1255;26;O
1282;15;O
1308;24;O
1311;30;O
1328;15;O
1347;12;O
1370;23;O
1374;27;O
1400;18;O
1432;17;O
1438;29;O
1440;23;O
1477;21;O
1478;32;O
1544;31;O
1547;21;O
1548;26;O
1570;39;O
1578;22;O
1602;26;O
1630;18;O
1655;19;O
1658;23;O
1680;24;O
1687;19;O
1699;26;O
1732;14;O
1746;43;O
1753;26;O
1759;22;O
1775;18;O
1787;22;O
