# W2 W3 ItemPileOneAvg OrdersHandled DistanceTraveled TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg 
0.01 1 8.637992831541219 503 4806.83141568588 281 96.90489109785982 475.0833690146733 5.526164874551971
0.51 1.5 8.037221582181258 514 4830.151696383562 303 97.46251873825008 464.72382466336563 5.2639784946236565
1.01 2 7.458333333333333 479 5118.258871316655 311 94.92797835101305 464.6880129386758 4.74905303030303
1.51 2.5 7.947619047619047 482 4935.477761277059 302 98.14455900060868 476.6737127439728 5.016666666666667
2.01 3 7.870851370851372 495 4884.954201388879 304 100.45427867430716 497.96767586216566 5.092496392496392
2.51 3.5 8.352360426929392 513 4970.734360897912 300 90.7128326826429 477.53958460791034 5.415640394088669
3.01 4 7.97421798631476 491 4965.37429655192 298 96.27478563971074 485.1019315951083 5.117230775496904
3.51 4.5 8.38514173998045 518 4887.461829380364 297 87.88077972161861 451.1625619812456 5.404315330726621
4.01 5 7.332722179781004 481 4993.683443977435 313 101.52750321472595 452.59846031186095 4.724556489262372
4.51 5.5 7.472407902554962 469 5064.915775205606 306 101.30606458964373 466.86170270877795 4.741495840760547
5.01 6 7.737730414746544 488 4949.573641172636 301 96.62579563004797 461.25694735940004 5.008083717357911
5.51 6.5 7.720328282828283 474 4872.471107379108 294 105.8172308925741 458.8280963564782 5.01439393939394
6.01 7 7.5710227272727275 483 5042.488448577671 302 97.34298266442666 462.3236720141172 4.9289772727272725
6.51 7.5 8.093954248366012 508 5053.830798533421 299 98.98342619023278 446.1232751674616 5.316299019607843
7.01 8 8.063398692810457 478 5103.864028224126 295 98.07041762458402 465.8274729787799 5.120261437908496
7.51 8.5 8.111559139784946 481 4929.417075130915 292 101.78900078196499 443.60816725875964 5.122647849462365
8.01 9 7.727691663175534 496 5008.971277398554 306 88.05242579687659 435.19987516412357 5.04594330400782
8.51 9.5 8.144650900900901 509 5041.669047690352 301 96.15393308558875 485.2576611872213 5.191497747747747
0.15454545454545457 1 7.967524509803922 502 4969.908089696819 305 93.33380929358526 434.56846321547533 5.132352941176471
0.6545454545454545 1.5 6.970370370370371 476 5081.169285775002 321 95.04476416168698 466.31996740021145 4.538064114534703
