W2,W3,Za,Zb,Zc,ItemPileOneAvg,DistanceTraveled,OrderTurnoverTimeAvg,OrdersHandled
0.01,1,0.098,0.747,1,7.65187165775401,5088.375388153013,456.19065209163307,480
0.01,1,0.098,0.747,1,7.719381313131312,4906.464751388881,441.31804610588597,504
0.01,1,0.098,0.747,1,7.6454775458570525,5022.232121147599,433.0646110523849,483
0.01,1,0.098,0.747,1,7.794497975143137,5014.114285803343,475.0128968539591,485
0.01,1,0.098,0.747,1,7.414141414141414,4973.065458407838,445.34115247077665,491
0.01,1,0.098,0.747,1,7.385569711755669,5002.800475753856,418.7182573084743,484
0.01,1,0.113,0.667,1,7.65187165775401,5088.375388153013,456.19065209163307,480
0.01,1,0.113,0.667,1,8.140467171717171,4965.829981663424,445.92098063619073,515
0.01,1,0.113,0.667,1,8.087650700553926,5026.47657937626,448.2378869975615,497
0.01,1,0.113,0.667,1,8.548027901371894,4912.939730903602,444.5932015142232,497
0.01,1,0.113,0.667,1,8.581398312940303,4843.837072114236,451.64761300509855,509
0.01,1,0.113,0.667,1,8.180555555555555,4866.793679762662,456.171156390183,504
0.01,1,0.114,0.66,1,8.104144265232975,4909.0380466174165,409.5550484831188,493
0.01,1,0.114,0.66,1,8.199260752688174,4922.726567283944,447.11556781432455,506
0.01,1,0.114,0.66,1,7.872779519331243,5033.858364881449,463.7285345414869,490
0.01,1,0.114,0.66,1,8.373611111111112,4946.980415074973,466.9903560505652,496
0.01,1,0.114,0.66,1,7.6169157179000635,4982.363537548467,464.58726885904684,480
0.01,1,0.114,0.66,1,7.896650326797385,4938.539999251122,444.3703497810781,492
0.09999999999999999,1,0.092,0.773,1,7.581123737373737,5106.400037140582,470.47510990105394,485
0.09999999999999999,1,0.092,0.773,1,7.70616766745799,5021.332261493517,484.4064976554965,497
0.09999999999999999,1,0.092,0.773,1,7.212554466230936,5092.676337654856,437.4364558160588,479
0.09999999999999999,1,0.092,0.773,1,7.325829725829725,4988.589155877265,453.21915217622353,471
0.09999999999999999,1,0.092,0.773,1,7.575268817204301,4900.3210250940865,415.44487782722877,474
0.09999999999999999,1,0.092,0.773,1,7.469121719121719,4952.765359226349,464.9941086778172,466
0.09999999999999999,1,0.083,0.827,1,7.789304812834224,5037.1497337962865,460.02949158158015,491
0.09999999999999999,1,0.083,0.827,1,7.487745098039215,5002.115595914525,437.8175726586487,495
0.09999999999999999,1,0.083,0.827,1,7.505050505050505,5040.019438737042,452.6009455741098,468
0.09999999999999999,1,0.083,0.827,1,7.1236047107014855,5088.674687499989,487.610837159874,450
0.09999999999999999,1,0.083,0.827,1,7.642553614967408,4855.313897191263,447.4066768907068,479
0.09999999999999999,1,0.083,0.827,1,7.967864923747277,4986.34674707567,420.091563772323,510
0.09999999999999999,1,0.083,0.827,1,7.372895622895623,5079.037820833325,435.7733270211922,484
0.09999999999999999,1,0.083,0.827,1,8.064731365377916,5031.7157789050925,454.78867116055585,500
0.09999999999999999,1,0.083,0.827,1,7.726488095238095,5004.737614577195,463.7250957456348,492
0.09999999999999999,1,0.083,0.827,1,7.43302145882791,5056.070536411902,439.36498336802003,473
0.09999999999999999,1,0.083,0.827,1,7.388065529242,5087.381551234558,461.8413009230074,496
0.09999999999999999,1,0.083,0.827,1,7.517528223410577,5137.526187119513,450.1661905889874,494
0.19,1,0.12,0.627,1,7.512867647058823,5130.427725747332,472.28584554600275,487
